"date","lat","lon","region","site","band_id","species","sex","ageclass","mass","Massinacuracy","forearm","ear","repro_status","Comments","capture_time","release_time","month","season"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0446","Myotis lucifugus","Female","Adult",11.69999981,NA,40.70000076,14,"NOP","tick behind ear (collected tick)","0:32","1:36",6,"Summer"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0447","Myotis lucifugus","Female","Adult",11.10000038,NA,39.79999924,12,"PREG",NA,"0:40","1:44",6,"Summer"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0448","Myotis lucifugus","Female","Adult",8.600000381,NA,37.79999924,12,"PREG",NA,"0:41","1:47",6,"Summer"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0449","Myotis lucifugus","Female","Adult",8.899999619,NA,40.09999847,12,"NOP",NA,"0:43","1:49",6,"Summer"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0450","Myotis lucifugus","Female","Adult",9.100000381,NA,38,12,"NOP",NA,"0:48","1:56",6,"Summer"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0451","Myotis lucifugus","Female","Adult",9.399999619,NA,40.79999924,12,"NOP","tick behind ear (collected tick); bare back","0:44","1:52",6,"Summer"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0452","Myotis lucifugus","Female","Adult",8.800000191,NA,40.79999924,14,"NOP","fleas (collected)","0:49","1:58",6,"Summer"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0453","Myotis lucifugus","Female","Adult",8.100000381,NA,40.5,14,"NOP",NA,"0:53","2:05",6,"Summer"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0454","Myotis lucifugus","Female","Adult",9.899999619,NA,42.09999847,14,"PREG",NA,"0:54","2:07",6,"Summer"
2012-06-15,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0455","Myotis lucifugus","Female","Adult",9.300000191,NA,40.09999847,12,"NOP",NA,"1:01","2:10",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0019","Myotis lucifugus","Female","Adult",11.10000038,NA,41,12,"PREG","*recapture; no scarring or tearing","23:50","1:36",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0025","Myotis lucifugus","Female","Adult",9.199999809,NA,37.59999847,11,"PREG","*recapture; band looks good","23:49","1:26",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0102","Myotis lucifugus","Female","Adult",11.5,NA,41.20000076,12,"PREG","*recapture; no scarring or tearing","23:42","1:00",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0129","Myotis lucifugus","Female","Adult",7.199999809,NA,36.29999924,12,"NOP","*recapture; no scarring or tearing; tick on right forearm (collected)","0:06","1:56",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0434","Myotis lucifugus","Female","Adult",9.199999809,NA,39.20000076,13,"PREG","*recapture; no scarring or tearing","23:49","1:34",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0456","Myotis lucifugus","Female","Adult",9.600000381,NA,38.79999924,11,"NOP",NA,"23:28","0:20",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0457","Myotis lucifugus","Female","Adult",9.199999809,NA,39.40000153,11,"NOP","tagged: 161012; 173.314; ch4 TS","23:27","0:23",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0458","Myotis lucifugus","Female","Adult",12,NA,39.90000153,11,"PREG","very preg (obvious fetus)","23:31","0:32",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0459","Myotis lucifugus","Female","Adult",9,NA,38.29999924,13.5,"NOP",NA,"23:32","0:37",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0460","Myotis lucifugus","Female","Adult",8.300000191,NA,37.40000153,10,"NOP","tick on right ear (collected tick)","23:38","0:40",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0461","Myotis lucifugus","Female","Adult",9,NA,38.40000153,12,"NOP",NA,"23:37","0:45",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0462","Myotis lucifugus","Female","Adult",6.699999809,NA,39.40000153,13,"NOP",NA,"23:38","0:48",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0463","Myotis lucifugus","Female","Adult",9.300000191,NA,39.09999847,12,"PREG",NA,"23:41","0:54",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0464","Myotis lucifugus","Female","Adult",9.300000191,NA,39.79999924,12,"PREG","tagged: 161013; 173.477; ch5 TS","23:43","1:04",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0465","Myotis lucifugus","Female","Adult",9.199999809,NA,37.79999924,12,"PREG","tagged: 161014; 173.4935; ch6 TS; small nips","23:42","1:08",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0466","Myotis lucifugus","Female","Adult",9.699999809,NA,39.70000076,12,"PREG",NA,"23:45","1:20",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0467","Myotis lucifugus","Female","Adult",10,NA,39.20000076,13,"PREG","very preg (obvious fetus)","23:49","1:29",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0468","Myotis lucifugus","Female","Adult",8.199999809,NA,36.70000076,12,"NOP",NA,"23:49","1:31",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0469","Myotis lucifugus","Female","Adult",8.899999619,NA,38.90000153,12,"PREG",NA,"23:52","1:39",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0470","Myotis lucifugus","Female","Adult",8.100000381,NA,39.40000153,13,"NOP",NA,"23:54","1:41",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0471","Myotis lucifugus","Female","Adult",9,NA,38.5,13,"PREG","tick on right wing (collected)","23:55","1:46",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0472","Myotis lucifugus","Female","Adult",7.099999905,NA,38.59999847,12,"NOP",NA,"23:58","1:50",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0473","Myotis lucifugus","Female","Adult",10.30000019,NA,39.90000153,13,"PREG",NA,"23:59","1:53",6,"Summer"
2012-06-17,60.09,-112.25,"Salt River","Thebacha cabins","UC0474","Myotis lucifugus","Female","Adult",11.80000019,NA,39.79999924,10,"PREG","very preg (obvious fetus)","0:01","1:54",6,"Summer"
2012-06-19,60.09,-112.25,"Salt River","Thebacha cabins","UC0475","Myotis lucifugus","Female","Adult",9.199999809,NA,38.5,14,"NOP",NA,"23:52","23:56",6,"Summer"
2012-06-19,60.09,-112.25,"Salt River","Thebacha cabins","UC0476","Myotis lucifugus","Female","Adult",9.600000381,NA,39.70000076,13,"LAC","tagged: 173.3920; ch7","0:01","0:03",6,"Summer"
2012-06-19,60.09,-112.25,"Salt River","Thebacha cabins","UC0477","Myotis lucifugus","Female","Adult",7.400000095,NA,38.40000153,12,"NOP",NA,"0:05","0:21",6,"Summer"
2012-06-19,60.09,-112.25,"Salt River","Thebacha cabins","UC0478","Myotis lucifugus","Female","Adult",8.5,NA,38,12.5,"PREG","tagged: 15152; 173.698; ch8","0:12","0:30",6,"Summer"
2012-06-19,60.09,-112.25,"Salt River","Thebacha cabins","UC0479","Myotis lucifugus","Female","Adult",7.699999809,NA,39.59999847,12,"NOP",NA,"0:15","0:41",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0091","Myotis lucifugus","Female","Adult",9.5,NA,36.5,12,"PREG","recapture; noticable bulge, not bursting","0:04","0:24",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0131","Myotis lucifugus","Female","Adult",8.100000381,NA,38.20000076,12,"PREG","recapture; band looks good","0:46","1:21",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0158","Myotis lucifugus","Female","Adult",8.5,NA,40.79999924,12,"NOP","recapture; hairy nips; band chewed, wing looks good","0:08","0:55",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0202","Myotis lucifugus","Female","Adult",8.699999809,NA,38.20000076,12,"PREG","recapture; band looks good","0:54","1:30",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0481","Myotis lucifugus","Female","Adult",8.699999809,NA,40.20000076,14,"NOP",NA,"23:43","0:02",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0482","Myotis lucifugus","Female","Adult",10.89999962,NA,37.20000076,12,"PREG","bursting","23:44","0:13",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0484","Myotis lucifugus","Female","Adult",9.600000381,NA,38.59999847,14,"PREG",NA,"023:53","0:28",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0485","Myotis lucifugus","Female","Adult",7.800000191,NA,36.5,12,"PREG",NA,"0:04","0:31",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0486","Myotis lucifugus","Female","Adult",11.5,NA,40.5,14,"PREG",NA,"23:55","0:33",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0487","Myotis lucifugus","Female","Adult",8.5,NA,38.5,12,"PREG",NA,"0:05","0:49",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0488","Myotis lucifugus","Female","Adult",10,NA,38.09999847,12,"PREG","left ear tissue damage (11mm)","0:16","0:59",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0489","Myotis lucifugus","Female","Adult",8.600000381,NA,40.20000076,13,"LAC","lots of milk expressed","0:17","1:02",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0490","Myotis lucifugus","Female","Adult",8.5,NA,39.29999924,13,"LAC",NA,"0:27","1:12",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0491","Myotis lucifugus","Female","Adult",9.300000191,NA,38,11,"PREG",NA,"0:40","1:14",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0492","Myotis lucifugus","Female","Adult",8.699999809,NA,37.90000153,13,"PREG",NA,"0:42","1:17",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0493","Myotis lucifugus","Female","Adult",8.100000381,NA,37.79999924,12,"NOP",NA,"0:43","1:18",6,"Summer"
2012-06-27,60.09,-112.25,"Salt River","Thebacha cabins","UC0494","Myotis lucifugus","Female","Adult",12.30000019,NA,38.20000076,13,"PREG","bursting; removed tick from right ear","0:53","1:28",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0169","Myotis lucifugus","Female","Adult",9.399999619,NA,40.09999847,12,"LAC","recapture; milk; bare back","0:15","0:56",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0220","Myotis lucifugus","Female","Adult",7.900000095,NA,41,14,"PREG","recapture; band looks good; ticks removed","0:30","1:22",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0439","Myotis lucifugus","Female","Adult",11.19999981,NA,39.5,12,"PREG","recapture; bursting","0:17","1:13",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0440","Myotis lucifugus","Female","Adult",10.19999981,NA,37.90000153,11,"PREG","recapture; band looks good; ticks removed","0:29","1:20",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0443","Myotis lucifugus","Female","Adult",9.300000191,NA,39.20000076,13,"PREG","recapture; band looks good","0:28","1:17",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0450","Myotis lucifugus","Female","Adult",9.899999619,NA,38,12,"PREG","recapture; big nips; some wing wear from band; net #2","0:38","1:39",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0455","Myotis lucifugus","Female","Adult",10.89999962,NA,40.09999847,12,"PREG","recapture; tick removed","0:17","1:08",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0495","Myotis lucifugus","Female","Adult",8.199999809,NA,42,13,"NOP",NA,"0:31","1:11",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0496","Myotis lucifugus","Female","Adult",10.19999981,NA,40,12,"LAC","milk; tick removed","0:27","1:14",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0497","Myotis lucifugus","Female","Adult",10.19999981,NA,40,12,"PREG","ticks removed","0:32","1:26",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0498","Myotis lucifugus","Female","Adult",7.800000191,NA,39.5,12,"PREG","ticks removed","0:47","1:28",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0499","Myotis lucifugus","Female","Adult",11,NA,41,14,"PREG","hole in right wing; net #2","0:38","1:36",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0500","Myotis lucifugus","Female","Adult",10.10000038,NA,39,13,"PREG","ticks removed; net #2","0:45","1:41",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0601","Myotis lucifugus","Female","Adult",10.5,NA,40.5,14,"PREG","bare back; ticks removed; net #2","0:45","1:45",6,"Summer"
2012-06-28,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0602","Myotis lucifugus","Female","Adult",9.699999809,NA,39.5,13,"PREG",NA,"0:45","1:46",6,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0052","Myotis lucifugus","Female","Adult",8.100000381,NA,38.79999924,12,"LAC","milk; radiotagged: 161017; 173.618 (617); ch2 TS","23:28","0:34",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0085","Myotis lucifugus","Female","Adult",8.100000381,NA,38.90000153,12,"LAC","lots of milk expressed","23:26","0:02",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0139","Myotis lucifugus","Female","Adult",10.5,NA,40.29999924,12,"PREG",NA,"23:50","1:04",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0605","Myotis lucifugus","Female","Adult",8.600000381,NA,39.79999924,13,"LAC","milk; radiotagged: 161016; 173.577 (574); ch1 TS","23:27","0:11",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0606","Myotis lucifugus","Female","Adult",8.100000381,NA,40.20000076,12,"LAC","milk; radiotagged: 161018; 173.655 (654); ch3 TS","23:32","0:46",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0607","Myotis lucifugus","Female","Adult",11.89999962,NA,40.20000076,11,"PREG",NA,"23:47","0:58",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0608","Myotis lucifugus","Female","Adult",10.39999962,NA,38.70000076,11,"PREG",NA,"23:54","1:07",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0609","Myotis lucifugus","Female","Adult",7.400000095,NA,37.29999924,12,"LAC","milk","23:35","1:08",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0610","Myotis lucifugus","Female","Adult",8.899999619,NA,37.09999847,12,"LAC","milk","23:38","1:10",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0611","Myotis lucifugus","Female","Adult",8.100000381,NA,39.20000076,11,"LAC","milk","23:38","1:11",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0612","Myotis lucifugus","Female","Adult",8.600000381,NA,37.40000153,11,"LAC","milk","23:42","1:13",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0613","Myotis lucifugus","Female","Adult",9.399999619,NA,40,13,"LAC","milk","23:58","1:15",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0614","Myotis lucifugus","Female","Adult",8.399999619,NA,38.29999924,13,"NOP",NA,"23:58","1:16",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0615","Myotis lucifugus","Female","Adult",8.899999619,NA,39.5,12.5,"LAC","milk; radiotagged: 161024; 173.980 (9792); ch4 TS","0:13","1:19",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0616","Myotis lucifugus","Female","Adult",12.10000038,NA,38.59999847,12,"PREG",NA,"0:11","1:22",7,"Summer"
2012-07-03,60.09,-112.25,"Salt River","Thebacha cabins","UC0617","Myotis lucifugus","Female","Adult",11.30000019,NA,37.70000076,13,"PREG",NA,"0:12","1:24",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0026","Myotis lucifugus","Female","Adult",10,NA,38.79999924,12,"LAC","milk","0:55","1:50",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0119","Myotis lucifugus","Female","Adult",10.39999962,NA,38.90000153,12,"LAC","milk","1:32","2:27",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0430","Myotis lucifugus","Female","Adult",8.600000381,NA,38.70000076,13,"NOP",NA,"23:50","23:55",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0481","Myotis lucifugus","Female","Adult",8.600000381,NA,40.20000076,13,"NOP",NA,"0:11","1:16",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0618","Myotis lucifugus","Female","Adult",9.399999619,NA,40.40000153,12,"LAC","milk","0:11","1:13",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0619","Myotis lucifugus","Female","Adult",8.100000381,NA,39.5,11,"NOP",NA,"0:13","1:21",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0620","Myotis lucifugus","Female","Adult",9.5,NA,38.59999847,12,"LAC","milk","0:55","1:53",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0622","Myotis lucifugus","Female","Adult",8.800000191,NA,38.40000153,12,"LAC",NA,"0:57","1:56",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0623","Myotis lucifugus","Female","Adult",10,NA,38.29999924,13.5,"LAC","milk","0:58","2:04",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0624","Myotis lucifugus","Female","Adult",8.199999809,NA,39.79999924,13,"LAC","milk","0:59","2:07",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0626","Myotis lucifugus","Male","Juvenile",7.400000095,NA,35,12,"JUV","juvenile; pictures on Laura's camera","0:50","2:14",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0627","Myotis lucifugus","Female","Adult",9,NA,37.79999924,13,"NOP","fleas; worn wings _ white spots (on L's camera)","1:08","2:19",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0628","Myotis lucifugus","Female","Adult",8.699999809,NA,38,12,"NOP","spotty wings","1:06","2:23",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0629","Myotis lucifugus","Female","Adult",9.800000191,NA,39,12,"PREG",NA,"1:33","2:32",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0630","Myotis lucifugus","Female","Adult",8.899999619,NA,38.09999847,14,"PREG",NA,"1:42","2:33",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0631","Myotis lucifugus","Female","Adult",10.80000019,NA,38.90000153,13,"LAC",NA,"1:43","2:35",7,"Summer"
2012-07-08,60.09,-112.25,"Salt River","Thebacha cabins","UC0632","Myotis lucifugus","Female","Adult",9,NA,40.20000076,13,"NOP",NA,"1:46","2:38",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0164","Myotis lucifugus","Female","Adult",9.199999809,NA,38,13,"NOP","forearm measured w/ ruler","00:10-00:49","1:53",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0165","Myotis lucifugus","Female","Adult",10.69999981,NA,42.5,12,"LAC","milk; forearm measured with ruler","00:10-00:49","1:34",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0169","Myotis lucifugus","Female","Adult",9.600000381,NA,42,12,"NOP","forearm measured w/ ruler","00:10-00:49","1:39",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0172","Myotis lucifugus","Female","Adult",10,NA,40.79999924,13,"NOP","band looks good; fleas","00:10-00:49","0:49",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0175","Myotis lucifugus","Female","Adult",12.19999981,NA,39.90000153,14,"PREG","measured forearm with ruler","1:06","1:57",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0188","Myotis lucifugus","Female","Adult",9.199999809,NA,39.40000153,13,"NOP","fleas","00:10-00:49","1:00",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0223","Myotis lucifugus","Female","Adult",9.5,NA,38.59999847,13,"NOP","banded on left wing _ switched to right","00:10-00:49","1:02",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0440","Myotis lucifugus","Female","Adult",9.699999809,NA,38,12,"LAC","band looks good; milk; forearm w/ ruler","1:05","2:02",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0444","Myotis lucifugus","Female","Adult",11.19999981,NA,39,12,"PREG","measured forearm with ruler","00:10-00:49","1:36",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0498","Myotis lucifugus","Female","Adult",8.600000381,NA,39.90000153,12,"NOP","wing slightly worn under band; forearm w/ ruler","00:10-00:49","1:37",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0633","Myotis lucifugus","Female","Adult",11.5,NA,40.20000076,13,"PREG","milk","00:10-00:49","0:52",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0634","Myotis lucifugus","Female","Adult",11.69999981,NA,41.20000076,13,"PREG",NA,"00:10-00:49","0:55",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0635","Myotis lucifugus","Female","Adult",9.5,NA,38,13,"NOP",NA,"00:10-00:49","0:56",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0636","Myotis lucifugus","Female","Adult",7.599999905,NA,40.29999924,12,"NOP",NA,"00:10-00:49","1:04",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0637","Myotis lucifugus","Female","Adult",8.800000191,NA,39.90000153,13,"NOP","measured forearm with ruler","00:10-00:49","1:19",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0638","Myotis lucifugus","Female","Adult",8.199999809,NA,40.09999847,12,"NOP","forearm measured w/ ruler","00:10-00:49","1:21",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0640","Myotis lucifugus","Female","Adult",9.300000191,NA,40.90000153,12.5,"NOP","measured forearm with ruler","00:10-00:49","1:26",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0641","Myotis lucifugus","Female","Adult",9,NA,42,14,"NOP","forearm measured w/ ruler","00:10-00:49","1:28",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0642","Myotis lucifugus","Female","Adult",9.300000191,NA,40.5,13,"NOP","fleas; forearm w/ ruler","00:10-00:49","1:30",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0643","Myotis lucifugus","Female","Adult",9.800000191,NA,40,14,"NOP","forearm measured w/ ruler","00:10-00:49","1:32",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0644","Myotis lucifugus","Female","Adult",12.30000019,NA,43,13,"PREG","measured forearm with ruler","00:10-00:49","1:41",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0645","Myotis lucifugus","Female","Adult",12.10000038,"*",40.20000076,14,"PREG","measured forearm with ruler","00:10-00:49","1:42",7,"Summer"
2012-07-09,60.96,-117.33,"Kakisa","Lady Evelyn Falls Campground","UC0646","Myotis lucifugus","Female","Adult",8.699999809,NA,41.5,13,"LAC","forearm measured w/ ruler","00:10-00:49","1:47",7,"Summer"
