Night_date,Latitude,Longitude,Region,Site,BandID,Species,Sex,Ageclass,Massg,Massinacuracy,Forearmlengthmm,Earlengthmm,Reproductivestatus,Comments,Capturetime,Releasetime
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.899999619,,37,13,,purple penis,22:15,23:53
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,11.69999981,,40.29999924,45204,,right ear missing,22:16,23:54
8/26/11,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,UNK,11.60000038,,38.90000153,11,,,21:41,23:15
8/27/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0041,Myotis lucifugus,Male,Adult,9.300000191,,36.90000153,13,,*recapture,21:52,22:53
8/27/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0328,Myotis lucifugus,Male,Juvenile,7.699999809,,40,14,,,21:54,22:57
8/27/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0336,Myotis lucifugus,Female,Adult,8.100000381,,38,12,POST,,22:41,23:43
8/27/11,60.04,-112.73,Little Buffalo Falls,NTBP,UC0337,Myotis lucifugus,Female,Juvenile,9.199999809,,39.70000076,15,JUV,,23:48,0:40
8/29/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,UC0338,Myotis lucifugus,Male,Adult,10,,37.40000153,12,,,21:21,22:21
8/29/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,UC0339,Myotis lucifugus,Female,Adult,9,,38.20000076,13,NOP,,21:25,22:29
8/29/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,UC0340,Myotis lucifugus,Male,Adult,10.69999981,,38.59999847,12,,missing right tooth,23:31,22:38
8/29/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,UC0341,Myotis lucifugus,Female,Adult,11.39999962,,39.29999924,12.5,POST,very bare nips; partial hair regrowth,23:32,22:46
8/29/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,UC0342,Myotis lucifugus,Male,Adult,13.19999981,,36.70000076,12,,mud speckles,23:46,22:47
8/29/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,UC0343,Myotis lucifugus,Male,Adult,10.60000038,,39.09999847,13,,Emerging from cave,23:55,23:21
8/29/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,UC0344,Myotis lucifugus,Male,Adult,10.10000038,,38.5,12,,Emerging from cave,22:43,23:57
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0345,Myotis lucifugus,Male,Juvenile,7.699999809,,37.40000153,13,,,21:24,22:35
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0346,Myotis lucifugus,Male,Juvenile,7.300000191,,37.40000153,12,,,21:24,22:35
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0347,Myotis lucifugus,Male,Juvenile,7.800000191,,37.79999924,12,,,21:23,22:41
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0348,Myotis lucifugus,Female,Juvenile,7.800000191,,39.20000076,12,JUV,,21:30,22:44
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0349,Myotis lucifugus,Male,Juvenile,8,,38.29999924,11,,,21:31,22:45
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0351,Myotis lucifugus,Female,Juvenile,10.30000019,,38.90000153,13,NOP,,21:33,22:48
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0352,Myotis lucifugus,Male,Juvenile,8.600000381,,39.70000076,12,,,21:34,22:50
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0353,Myotis lucifugus,Male,Juvenile,7.400000095,,39.29999924,12,,,21:35,22:52
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0354,Myotis lucifugus,Female,Juvenile,8.300000191,,39.79999924,14,JUV,,21:36,22:53
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0355,Myotis lucifugus,Female,Juvenile,9,,38.90000153,15,JUV,,21:37,22:55
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0356,Myotis lucifugus,Female,Juvenile,7.5,,39.70000076,14,JUV,,21:38,22:57
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0357,Myotis lucifugus,Female,Juvenile,7.099999905,,39.5,13,JUV,,21:39,22:58
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0358,Myotis lucifugus,Female,Adult,8,,39.90000153,13,POST,slightly bare nips; looks like dry milk around nips,21:40,23:03
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0359,Myotis lucifugus,Male,Juvenile,9.699999809,,40.20000076,13,,,21:41,23:04
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0360,Myotis lucifugus,Female,Juvenile,7.900000095,,39.29999924,13,JUV,,21:42,23:06
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0361,Myotis lucifugus,Female,Adult,10,,40.79999924,12,POST,,21:43,23:09
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0362,Myotis lucifugus,Male,Juvenile,7.800000191,,36.90000153,13,JUV,,21:51,23:11
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0363,Myotis lucifugus,Female,Juvenile,8.5,,38.59999847,13,JUV,,21:52,23:13
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0364,Myotis lucifugus,Female,Juvenile,7.900000095,,38,13,JUV,,21:54,23:15
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0365,Myotis lucifugus,Female,Juvenile,8.199999809,,38.20000076,12,JUV,,21:55,23:17
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0366,Myotis lucifugus,Female,Adult,10.69999981,,39.5,13,NOP,,21:59,23:20
8/30/11,60.94,-117.42,Kakisa,Kakisa town,UC0367,Myotis lucifugus,Female,Adult,10.89999962,,39.59999847,15,POST,,21:58,23:22
9/2/11,60.1,-112.2,Salt River,DT11,UC0297,Myotis lucifugus,Female,Juvenile,8.100000381,,39.59999847,12.5,JUV,* recapture from day use colony,21:28,22:35
9/2/11,60.1,-112.2,Salt River,DT11,UC0368,Myotis lucifugus,Female,Juvenile,9,,40.40000153,11,JUV,,21:32,22:38
9/2/11,60.1,-112.2,Salt River,DT11,UC0369,Myotis lucifugus,Male,Adult,9.399999619,,37.5,16,,,22:27,23:29
9/4/11,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0370,Myotis lucifugus,Male,Juvenile,7.900000095,,37.5,12,,,21:42,21:30
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0372,Myotis lucifugus,Male,Adult,10.10000038,,40,12,,Emerging from cave,21:12,22:15
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0373,Myotis lucifugus,Male,Adult,10.39999962,,37.40000153,13,,Emerging from cave,21:15,22:21
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0374,Myotis lucifugus,Male,Adult,9.199999809,,37.09999847,13,,Emerging from cave,21:15,22:26
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0375,Myotis lucifugus,Male,Adult,9.800000191,,39.59999847,13,,right thumb amputated,21:17,22:33
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0377,Myotis lucifugus,Male,Adult,10.60000038,,37.79999924,14,,,21:20,22:40
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0378,Myotis lucifugus,Male,Juvenile,6.900000095,,36.79999924,12,,Emerging from cave,21:22,22:51
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0379,Myotis lucifugus,Female,Adult,11.5,,37.40000153,12,POST,Emerging from cave,21:24,22:56
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0380,Myotis lucifugus,Male,Adult,11,,38.79999924,14,,Emerging from cave,21:25,22:59
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0382,Myotis lucifugus,Male,Adult,11,,38.5,12.5,,Emerging from cave,21:27,23:07
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0383,Myotis lucifugus,Male,Adult,11.80000019,,39.70000076,12,,Emerging from cave,21:28,23:12
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0384,Myotis lucifugus,Male,Juvenile,8,,37.20000076,14,,Emerging from cave,21:30,23:17
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0385,Myotis lucifugus,Female,Adult,10.39999962,,40,16,POST,Emerging from cave,21:32,23:20
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0386,Myotis lucifugus,Female,Adult,11.10000038,,39.20000076,14,POST,Emerging from cave,21:29,23:24
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0387,Myotis lucifugus,Female,Juvenile,9.100000381,,38.09999847,14,JUV,Emerging from cave,21:33,23:27
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0388,Myotis lucifugus,Male,Adult,9.300000191,,38.09999847,13,,Emerging from cave,21:34,23:32
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0389,Myotis lucifugus,Male,Adult,10.80000019,,37.40000153,12.5,,right thumb amputated; Emerging from cave,21:36,23:37
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0390,Myotis lucifugus,Female,Juvenile,7.800000191,,37.5,12,JUV,Emerging from cave,21:35,23:41
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0391,Myotis lucifugus,Female,Adult,11.39999962,,39.5,12,POST,Emerging from cave,21:40,23:45
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0392,Myotis lucifugus,Male,Adult,10.19999981,,38.09999847,12,,Emerging from cave,21:35,23:50
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0393,Myotis lucifugus,Female,Adult,11.69999981,,39.29999924,11.5,POST,Emerging from cave,21:37,23:54
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0394,Myotis lucifugus,Female,Juvenile,6.599999905,,38.40000153,11,JUV,Emerging from cave,21:38,23:58
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0395,Myotis lucifugus,Male,Juvenile,7.300000191,,37.70000076,12,,Emerging from cave,21:38,0:01
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0396,Myotis lucifugus,Male,Juvenile,7.900000095,,38.5,11,,Emerging from cave,21:40,0:04
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0397,Myotis lucifugus,Male,Adult,11.60000038,,37.5,13,,Emerging from cave,21:46,0:08
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0398,Myotis lucifugus,Male,Adult,9.100000381,,38.5,12,,Emerging from cave,21:47,0:13
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0399,Myotis lucifugus,Female,Juvenile,9.800000191,,37.90000153,12,JUV,Emerging from cave,21:43,0:15
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0400,Myotis lucifugus,Female,Adult,9.699999809,,39.40000153,11,POST,,21:46,0:23
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0401,Myotis lucifugus,Male,Adult,10.60000038,,38.79999924,13,,,21:51,0:27
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0402,Myotis lucifugus,Male,Adult,10,,38.40000153,13,,,21:49,0:29
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0403,Myotis lucifugus,Male,Adult,11.60000038,,39.09999847,13,,left ear tissue damage,21:47,0:33
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0404,Myotis lucifugus,Male,Adult,10.19999981,,39.29999924,12,,,21:50,0:36
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0405,Myotis lucifugus,Male,Juvenile,7.800000191,,33.70000076,11.5,,,22:05,0:38
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0406,Myotis lucifugus,Female,Juvenile,8.300000191,,39.09999847,14,JUV,,22:21,0:41
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0408,Myotis lucifugus,Male,Adult,9.5,,39.20000076,14,,,22:44,0:51
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0409,Myotis lucifugus,Male,Adult,10.5,,38.5,12,,,22:45,0:54
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0410,Myotis lucifugus,Male,Juvenile,10,,39.40000153,14,,,22:44,0:58
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0411,Myotis lucifugus,Male,Adult,10.80000019,,41.09999847,13,,,22:44,1:01
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0412,Myotis lucifugus,Male,Adult,9.199999809,,39.20000076,12,,,22:45,1:04
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0413,Myotis lucifugus,Male,Adult,10.60000038,,38,12.5,,,22:47,1:07
9/6/11,59.74,-112.22,Wood Buffalo NP,WBBP,UC0414,Myotis lucifugus,Male,Adult,10.80000019,,38.70000076,14,,,22:48,1:11
11/10/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,,Myotis lucifugus,Male,Adult,8,,38.70000076,,,,,
11/10/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,,Myotis lucifugus,Male,Adult,9,,38,,,,,
11/10/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,,Myotis lucifugus,Male,Adult,9.399999619,,37.79999924,,,,,
11/10/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,,Myotis lucifugus,Male,Adult,8.600000381,,37.20000076,,,,,
11/10/11,59.7,-112.2,Wood Buffalo NP,Walk-in Cave,,Myotis lucifugus,Male,Adult,10,,40,,,,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (L),UC0154,Myotis lucifugus,Male,Adult,9.600000381,,39.09999847,,,In cluster of 15,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (L),UC0264,Myotis lucifugus,Male,Adult,8.100000381,,39.20000076,,,In cluster of 9,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Female,Adult,9,,38.09999847,,,In cluster of 2,15:10,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Female,Adult,9.300000191,,38.90000153,,,In cluster of 2,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Female,Adult,7.800000191,,37.09999847,,,In cluster of 2,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,9.600000381,,39.20000076,,,,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,9.300000191,,36.70000076,,,,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,9.199999809,,38.70000076,,,,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,7.900000095,,36.70000076,,,In cluster of 2,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,9.699999809,,38.59999847,,,In cluster of 2,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,7.5,,36.90000153,,,In cluster of 2,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,9.5,,36.70000076,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,8.800000191,,36.70000076,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,10.60000038,,39.90000153,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,9,,37.40000153,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,9.5,,39.20000076,,,Roosting alone,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,9.5,,38.20000076,,,Roosting alone,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (G),,Myotis lucifugus,Male,Adult,9.199999809,,39.5,,,Roosting alone,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Female,Adult,10.10000038,,39,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Female,Adult,9,,37.90000153,,,Roosting alone,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Female,Adult,9.199999809,,37.79999924,,,Roosting alone,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,10.39999962,,38.79999924,,,,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,9,,37.40000153,,,enlarged penis,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,7.800000191,,36.29999924,,,In cluster of 3,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,8.300000191,,37.70000076,,,In cluster of 3,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,8.699999809,,36.79999924,,,In cluster of 3,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,9.100000381,,38.40000153,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,9.899999619,,37.90000153,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,8.600000381,,38.20000076,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,10.19999981,,37.70000076,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,9.199999809,,36.79999924,,,In cluster of 4,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,10.69999981,,38.20000076,,,In cluster of 5,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,10.69999981,,36.70000076,,,In cluster of 5,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,8.300000191,,36.40000153,,,In cluster of 8,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,9.600000381,,40,,,In cluster of 8,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,9.199999809,,38.29999924,,,Roosting alone,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,9.899999619,,36.90000153,,,Roosting alone,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (K),,Myotis lucifugus,Male,Adult,9.199999809,,39,,,Roosting cluster of 3; enlarged penis,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (L),,Myotis lucifugus,Male,Adult,10.39999962,,37.59999847,,,In cluster of 15,,
11/12/11,60.1,-112.7,Little Buffalo Falls,SSR-1 (L),,Myotis lucifugus,Male,Adult,10.5,,38.09999847,,,In cluster of 15; enlarged penis,,
6/4/12,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,9.100000381,,40.20000076,12,,,1:01,1:52
6/4/12,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,7.400000095,,39.5,12,,,23:48,0:20
6/4/12,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,7.300000191,,38,11,,,0:45,2:02
6/4/12,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,7.099999905,,39.5,12,,,0:46,2:04
6/4/12,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,6.199999809,,34.90000153,13,,,0:54,1:30
6/4/12,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,8,,39.70000076,13,,,0:44,1:55
6/4/12,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,7.699999809,,38,11,,,0:43,1:25
6/4/12,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,8.199999809,,37.40000153,13,,,0:47,1:59
6/4/12,59.74,-112.22,Wood Buffalo NP,WBBP,,Myotis lucifugus,Male,Adult,7.300000191,,36.59999847,13,,wet fur,23:49,0:32
6/5/12,60.04,-112.7,Little Buffalo Falls,Little Buffalo Falls,UC0415,Myotis lucifugus,Male,Adult,7.900000095,,38.20000076,13,,,0:12,0:43
6/6/12,60.09,-112.25,Salt River,Thebacha cabins,UC0416,Myotis lucifugus,Female,Adult,9,,37.09999847,11,NOP,nips not calloused,23:44,0:15
6/6/12,60.09,-112.25,Salt River,Thebacha cabins,UC0417,Myotis lucifugus,Female,Adult,10.19999981,,38.40000153,12,NOP,,23:46,0:21
6/6/12,60.09,-112.25,Salt River,Thebacha cabins,UC0418,Myotis lucifugus,Female,Adult,9,,39.20000076,12,NOP,,23:57,0:27
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0419,Myotis lucifugus,Female,Adult,9.5,,39.90000153,12,PREG,,23:40,0:40
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0420,Myotis lucifugus,Female,Adult,9.300000191,,38.90000153,13,PREG,,23:42,0:43
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0421,Myotis lucifugus,Female,Adult,7.599999905,,37.70000076,12,NOP,orange tick on ear; juv like; sticky dark skin wings; photo of wing,23:48,0:47
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0422,Myotis lucifugus,Female,Adult,8.899999619,,38.40000153,14,NOP,,23:51,0:52
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0423,Myotis lucifugus,Female,Adult,7.699999809,,39.20000076,13,NOP,"black, sticky skin",23:54,0:57
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0424,Myotis lucifugus,Female,Adult,8.699999809,,38.90000153,13,PREG,,23:58,1:01
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0425,Myotis lucifugus,Female,Adult,8.5,,39.20000076,12,PREG,tick,23:59,1:03
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0426,Myotis lucifugus,Female,Adult,6.699999809,,36.90000153,12,NOP,,0:01,1:06
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0427,Myotis lucifugus,Female,Adult,8.699999809,,40.59999847,11,PREG,,0:03,1:09
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0428,Myotis lucifugus,Female,Adult,9.100000381,,37.79999924,11,PREG,,0:04,1:11
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0429,Myotis lucifugus,Female,Adult,9.199999809,,39.90000153,12,PREG,,0:08,1:14
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0430,Myotis lucifugus,Female,Adult,7.699999809,,38.40000153,11,NOP,,0:09,1:16
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0431,Myotis lucifugus,Female,Adult,6.599999905,,37.29999924,11,NOP,,0:18,1:20
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0432,Myotis lucifugus,Female,Adult,8.5,,40.70000076,13,NOP,,0:19,1:24
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0433,Myotis lucifugus,Female,Adult,8,,40.40000153,12,PREG,tagged: 151504; 173.1936; ch1,23:46,1:28
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0434,Myotis lucifugus,Female,Adult,9.5,,38.90000153,11,PREG,,0:24,1:38
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0435,Myotis lucifugus,Female,Adult,9.199999809,,39.90000153,11.5,PREG,tagged: 151506; 173.2368; ch2,23:53,1:48
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0437,Myotis lucifugus,Female,Adult,7.900000095,,38.70000076,13,NOP,,0:22,2:07
6/7/12,60.09,-112.25,Salt River,Thebacha cabins,UC0438,Myotis lucifugus,Female,Adult,8.5,,40,11,PREG,tagged: 161011; 173.293; ch3 *TS,0:36,2:12
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0166,Myotis lucifugus,Female,Adult,9.300000191,,38.20000076,13,PREG,"*recapture; band dirty, no scarring or tearing",0:39,1:41
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0189,Myotis lucifugus,Female,Adult,9.600000381,,38,12,NOP,"*recapture; band dirty, no scarring or tearing",0:50,2:03
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0192,Myotis lucifugus,Female,Adult,9.600000381,,38.70000076,12,NOP,"*recapture; band dirty, no scarring or tearing",0:30,1:34
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0218,Myotis lucifugus,Female,Adult,9.600000381,,38.40000153,12,NOP,"*recapture; band dirty, no scarring or tearing; band looks excellent",0:28,1:31
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0439,Myotis lucifugus,Female,Adult,10.10000038,,38.79999924,13,PREG,,0:13,1:09
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0440,Myotis lucifugus,Female,Adult,9,,37.90000153,11,NOP,,0:15,1:13
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0441,Myotis lucifugus,Female,Adult,8.899999619,,39.59999847,11,NOP,bare patch on back (photo),0:16,1:16
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0442,Myotis lucifugus,Female,Adult,9,,38.40000153,14,PREG,,0:18,1:20
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0443,Myotis lucifugus,Female,Adult,8.399999619,,39.20000076,13,PREG,,0:21,1:23
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0444,Myotis lucifugus,Female,Adult,8.399999619,,38.40000153,12,PREG,,0:22,1:26
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0445,Myotis lucifugus,Female,Adult,8.899999619,,38.59999847,12,NOP,,0:24,1:29
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0446,Myotis lucifugus,Female,Adult,11.69999981,,40.70000076,14,NOP,tick behind ear (collected tick),0:32,1:36
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0447,Myotis lucifugus,Female,Adult,11.10000038,,39.79999924,12,PREG,,0:40,1:44
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0448,Myotis lucifugus,Female,Adult,8.600000381,,37.79999924,12,PREG,,0:41,1:47
6/15/12,60.96,-117.33,Kakisa,Lady Evelyn Falls Campground,UC0449,Myotis lucifugus,Female,Adult,8.899999619,,40.09999847,12,NOP,,0:43,1:49
