Site,Lat,Lon,night_date,Myotis,Detector Active,Site type
Thebacha maternity,60.09,-112.25,6/25/2011,332,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/26/2011,333,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/27/2011,473,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/28/2011,385,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/29/2011,358,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/30/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/1/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/2/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/3/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/4/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/5/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/6/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/7/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/8/2011,703,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/9/2011,525,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/10/2011,630,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/11/2011,823,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/12/2011,731,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/13/2011,776,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/14/2011,1178,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/15/2011,966,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/16/2011,1250,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/17/2011,1121,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/18/2011,1367,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/19/2011,1309,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/20/2011,1233,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/21/2011,1091,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/22/2011,989,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/23/2011,1090,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/24/2011,1195,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/25/2011,1021,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/26/2011,882,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/27/2011,1084,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/28/2011,873,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/29/2011,874,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/30/2011,576,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/31/2011,524,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/1/2011,717,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/2/2011,609,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/3/2011,422,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/4/2011,315,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/5/2011,344,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/6/2011,318,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/7/2011,249,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/8/2011,345,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/9/2011,293,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/10/2011,165,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/11/2011,196,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/12/2011,113,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/13/2011,66,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/14/2011,160,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/15/2011,110,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/16/2011,110,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/17/2011,133,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/18/2011,129,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/19/2011,34,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/20/2011,231,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/21/2011,89,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/22/2011,58,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/23/2011,62,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/24/2011,81,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/25/2011,31,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/26/2011,12,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/27/2011,245,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/28/2011,12,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/29/2011,37,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/30/2011,4,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/31/2011,2,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/1/2011,24,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/2/2011,9,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/3/2011,66,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/4/2011,68,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/5/2011,24,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/6/2011,77,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/7/2011,32,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/8/2011,23,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/9/2011,162,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/10/2011,3,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/11/2011,19,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/12/2011,4,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/13/2011,2,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/14/2011,105,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/15/2011,12,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/16/2011,13,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/17/2011,8,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/18/2011,6,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/19/2011,1,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/20/2011,335,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/21/2011,315,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/22/2011,11,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/23/2011,3,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/24/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/25/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/26/2011,3,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/27/2011,1,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/28/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/29/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/30/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/1/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/2/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/3/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/4/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/5/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/6/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/7/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/8/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/9/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/10/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/11/2011,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/12/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/13/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/14/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/15/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/16/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/17/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/18/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/19/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/20/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/21/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/22/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/23/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/24/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/25/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/26/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/27/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/28/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/29/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/30/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,10/31/2011,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,3/31/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/1/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/2/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/3/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/4/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/5/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/6/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/7/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/8/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/9/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/10/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/11/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/12/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/13/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/14/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/15/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/16/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/17/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/18/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/19/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/20/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/21/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/22/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/23/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/24/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/25/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/26/2012,0,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/27/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/28/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/29/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,4/30/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/1/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/2/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/3/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/4/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/5/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/6/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/7/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/8/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/9/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/10/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/11/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/12/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/13/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/14/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/15/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/16/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/17/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/18/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/19/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/20/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/21/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/22/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/23/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/24/2012,216,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/25/2012,255,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/26/2012,359,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/27/2012,277,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/28/2012,281,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/29/2012,308,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/30/2012,353,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,5/31/2012,331,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/1/2012,374,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/2/2012,285,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/3/2012,301,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/4/2012,257,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/5/2012,279,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/6/2012,273,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/7/2012,243,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/8/2012,295,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/9/2012,381,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/10/2012,272,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/11/2012,270,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/12/2012,411,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/13/2012,347,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/14/2012,499,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/15/2012,335,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/16/2012,346,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/17/2012,530,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/18/2012,310,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/19/2012,342,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/20/2012,315,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/21/2012,302,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/22/2012,33,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/23/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/24/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/25/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/26/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/27/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/28/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/29/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,6/30/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/1/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/2/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/3/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/4/2012,418,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/5/2012,663,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/6/2012,121,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/7/2012,,No,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/8/2012,929,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/9/2012,1003,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/10/2012,901,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/11/2012,757,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/12/2012,1256,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/13/2012,1367,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/14/2012,1171,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/15/2012,1298,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/16/2012,1854,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/17/2012,1910,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/18/2012,1855,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/19/2012,591,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/20/2012,585,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/21/2012,559,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/22/2012,520,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/23/2012,429,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/24/2012,504,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/25/2012,414,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/26/2012,411,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/27/2012,725,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/28/2012,830,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/29/2012,470,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/30/2012,356,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,7/31/2012,262,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/1/2012,186,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/2/2012,142,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/3/2012,161,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/4/2012,233,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/5/2012,83,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/6/2012,55,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/7/2012,65,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/8/2012,68,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/9/2012,225,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/10/2012,67,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/11/2012,67,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/12/2012,22,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/13/2012,86,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/14/2012,12,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/15/2012,14,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/16/2012,17,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/17/2012,28,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/18/2012,38,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/19/2012,22,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/20/2012,40,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/21/2012,17,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/22/2012,22,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/23/2012,55,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/24/2012,40,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/25/2012,17,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/26/2012,27,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/27/2012,9,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/28/2012,20,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/29/2012,59,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/30/2012,14,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,8/31/2012,9,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/1/2012,5,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/2/2012,17,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/3/2012,10,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/4/2012,3,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/5/2012,4,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/6/2012,12,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/7/2012,5,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/8/2012,3,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/9/2012,40,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/10/2012,2,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/11/2012,1,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/12/2012,5,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/13/2012,7,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/14/2012,5,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/15/2012,2,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/16/2012,13,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/17/2012,61,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/18/2012,38,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/19/2012,7,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/20/2012,26,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/21/2012,122,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/22/2012,33,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/23/2012,16,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/24/2012,16,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/25/2012,3,Yes,Myotis lucifugus maternity colony
Thebacha maternity,60.09,-112.25,9/26/2012,7,Yes,Myotis lucifugus maternity colony
