D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230328.b\PCBM.d
Intensity Vs Time,CPS
Acquired      : 2023-03-28 13:54:37 using Batch PC_LGH_20230328.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
2344.9109,210.00,233.33,383800.59,15142.70,376.67,190.00,0.00
2345.8857,90.00,33.33,411635.33,15779.88,416.67,140.00,0.00
2346.8611,40.00,0.00,427544.31,16043.44,403.34,90.00,0.00
2347.8359,90.00,600.01,411226.77,15893.31,493.34,20.00,0.00
2348.8108,130.00,366.67,412180.22,16463.79,483.34,140.00,10.00
2349.7861,30.00,0.00,418753.59,16106.82,423.34,3100.26,0.00
2350.7610,80.00,0.00,445308.28,16370.38,363.34,410.00,0.00
2351.7358,80.00,400.00,429521.04,15636.43,466.67,170.00,0.00
2352.7107,180.00,33.33,429998.28,15482.97,1580.07,49947.46,29474.48
2353.6860,577564.41,235603.08,4890091.26,3176972.58,1312193.18,4690646.18,495571.44
2354.6609,3041293.08,1109800.29,19880544.19,7073497.22,1892961.17,5958661.79,637666.08
2355.6357,3266456.20,1298277.89,21948523.41,7985475.52,1934693.05,6188189.91,623629.80
2356.6111,3402957.76,1302090.00,22151285.91,7808379.69,1944383.05,6305663.03,620606.48
2357.5859,3414780.57,1438082.45,23177219.27,7991620.52,1922414.09,6335871.78,638329.40
2358.5608,3439521.20,1359723.99,23140371.35,8067446.35,2001626.59,6418374.28,635863.12
2359.5361,3589468.07,1371534.93,23068913.02,8323488.00,2036990.34,6572023.65,661776.08
2360.5110,3602275.57,1376198.08,24144465.12,8173486.34,1975300.34,6510847.40,627109.33
2361.4858,3752419.01,1435640.27,23351517.19,8231465.51,1957630.55,6428274.90,651547.45
2362.4607,3494868.39,1384656.41,22764221.34,8064533.01,1997483.67,6672835.53,638557.41
2363.4360,3593368.38,1503455.63,23343490.11,8259920.51,2018012.00,6738398.65,653767.02
2364.4109,3626293.70,1468273.60,24261850.54,8251968.01,1976584.30,6398629.28,644009.44
2365.3857,3674744.32,1399024.51,24100433.87,8418279.67,1985232.00,6547166.15,669300.77
2366.3611,3708791.19,1486658.11,23140265.10,8377513.83,2002550.96,6713872.40,657812.72
2367.3359,3517915.26,1453122.69,23334679.69,8266597.17,2005926.38,6634661.78,655053.12
2368.3108,3589839.32,1451995.21,24215133.87,8350157.17,2081627.00,6638668.65,644828.35
2369.2856,3706413.69,1464104.07,23742923.45,8465611.33,2037890.75,6930479.90,652926.83
2370.2610,3686337.45,1442154.20,24289915.13,8614714.66,2051944.50,6736344.90,669840.69
2371.2358,3566304.95,1457126.33,22712892.17,8426058.83,2068658.67,6858804.27,658154.99
2372.2107,3691299.63,1615128.29,24854517.22,8421953.83,2031678.25,6784979.27,669622.65
2373.1860,3748303.69,1560766.18,24897094.31,8528891.33,2079910.75,6754183.02,668605.38
2374.1609,3717900.88,1512420.22,26082727.67,8487014.66,2055652.63,6771018.02,647907.65
2375.1357,3704154.32,1472009.28,24155602.62,8518618.83,1998541.38,6745096.77,667909.83
2376.1111,3671362.45,1424714.22,26302408.92,8303150.50,2062373.25,6611863.03,646735.93
2377.0859,3597544.63,1462729.85,24527913.05,8330860.50,2077360.75,6633248.65,663197.80
2378.0608,3820226.51,1460168.52,25428100.57,8442856.33,2007493.05,6625183.65,651142.96
2379.0356,3734587.13,1428071.13,23707938.03,8366939.67,2063372.42,6730710.52,674689.36
2380.0110,3782657.44,1486585.84,24084571.37,8360710.50,1996078.05,6766364.90,653642.53
2380.9858,3575931.82,1485109.41,23680779.70,8543997.99,2064663.25,6788336.15,660147.02
2381.9607,3761796.19,1450246.52,24350902.63,8432219.66,2003609.30,6727168.02,657906.08
2382.9360,3752710.88,1496907.72,24166556.79,8326783.84,2008228.46,6901991.77,669383.90
2383.9109,3663324.95,1477072.30,23835252.62,8558762.99,2057446.79,6593149.28,627306.12
2384.8857,3396215.26,1153703.80,18640000.42,4861140.22,657132.01,1403899.51,109637.99
2385.8611,563377.45,177247.53,2925690.43,666986.85,88256.45,193003.28,16237.43
2386.8359,67556.62,23180.65,874228.60,107141.19,15126.08,29834.08,3330.31
2387.8108,10943.07,3800.38,486216.84,33048.71,3063.58,4710.60,540.01
2388.7856,2340.14,733.35,414836.57,98642.04,186314.34,724466.79,68722.95
2389.7610,328031.48,110315.94,2078283.25,476404.77,52061.91,135293.77,9312.44
2390.7358,40051.02,18542.28,771368.64,68215.55,7061.32,15506.51,1450.06
2391.7107,20821.09,1200.04,439987.61,25824.20,1786.75,3110.26,170.00
2392.6860,960.02,633.34,404553.75,17494.72,623.34,380.00,40.00
2393.6609,290.00,133.33,388085.49,16083.47,410.00,90.00,0.00
2394.6357,210.00,66.67,408775.17,15723.17,473.34,190.00,0.00
2395.6106,290.00,66.67,408707.07,15202.75,450.01,40.00,0.00
2396.5859,130.00,66.67,417595.42,15502.99,410.00,290.00,30.00
2397.5608,110.00,33.33,415994.57,15179.39,410.00,90.00,0.00
2398.5356,110.00,166.67,407617.62,15106.00,390.00,280.00,0.00
2399.5110,180.00,100.00,406017.59,140366.54,996827.46,2238317.62,297119.27
2400.4858,2074657.63,786342.73,14492660.74,6207641.42,1966600.34,5693838.04,563980.89
2401.4607,3149703.70,1304400.29,21732206.74,7762523.02,2099597.21,6226437.41,625224.44
2402.4360,3490435.89,1307395.60,21856410.91,8204013.84,2133079.29,6491386.15,631200.89
2403.4109,3556654.32,1425714.09,22925415.10,8528919.66,2120439.29,6730284.27,659918.74
2404.3857,3691584.63,1454152.38,24407250.55,8557845.49,2126306.79,6817612.40,659057.57
2405.3606,3723239.94,1431206.80,24276715.13,8546530.49,2128714.08,6519248.65,650023.00
2406.3359,3648293.70,1415936.75,23436352.61,8594042.16,2151564.50,6567834.28,681648.11
2407.3108,3619891.51,1446876.86,23948310.95,8455430.50,2146686.79,6844473.02,665034.68
2408.2856,3569500.88,1488491.83,23663146.36,8568651.33,2159833.87,6674459.90,658414.44
2409.2610,3694920.57,1514977.25,23617104.69,8504778.00,2144915.75,6831620.52,665325.30
2410.2358,3817307.76,1522746.39,24350540.13,8617056.32,2187927.41,6805238.65,701511.01
2411.2107,3812591.51,1460496.13,23904173.45,8577569.66,2175104.08,6738586.15,690459.60
2412.1860,3751891.51,1431917.35,25148644.31,8704162.15,2162584.08,6792157.40,675769.52
2413.1609,3797798.07,1513288.18,24691502.64,8875797.98,2157421.58,6896973.02,669882.18
2414.1357,3737094.63,1491499.90,24272492.21,8819661.32,2171348.66,6836741.77,663882.72
2415.1106,3800700.88,1523758.89,24503902.63,8553208.83,2128054.29,6882483.02,683299.99
2416.0859,3741153.38,1473685.58,24420644.30,8373267.17,2123450.75,6855254.90,654607.10
2417.0608,3719556.82,1571551.73,25199031.81,8605112.16,2138325.54,6737984.27,684671.40
2418.0356,3809110.57,1478808.24,24917627.64,8700897.15,2194690.75,6798458.65,662834.60
2419.0110,3727467.76,1569352.12,25133352.65,8772107.15,2126477.42,6896470.52,677545.22
2419.9858,3838173.38,1481820.61,24603681.80,8640830.49,2129433.67,6963090.52,676122.57
2420.9607,3860024.00,1516309.02,24403685.96,8688134.65,2145648.66,6769587.40,666892.65
2421.9360,3858146.19,1497694.83,24534633.88,8789076.32,2106237.42,6802631.77,678469.76
2422.9121,3819338.38,1550167.74,24592100.55,8648092.99,2125438.25,6962142.40,669217.80
2423.8870,3858365.88,1472694.30,25085981.81,8716978.82,2098487.00,6912084.27,669352.72
2424.8616,3793849.32,1541169.04,24474825.55,8805582.98,2120272.62,6905580.52,679498.04
2425.8372,3779482.13,1501745.22,25237054.73,8559601.33,2085779.92,6697776.15,666518.97
2426.8120,3761860.57,1483752.12,23908963.03,8650665.49,2110763.25,6739739.27,659057.57
2427.7869,3747339.63,1500941.05,25441681.82,8613018.82,2103675.75,6917088.02,664557.33
2428.7622,3892927.44,1504583.11,24670073.47,8596836.33,2097832.83,6838825.52,673360.30
2429.7371,3732137.13,1476004.46,23942915.12,8529089.66,2099357.62,6794496.77,648115.03
2430.7119,3298357.76,1179214.87,19432606.68,5056130.63,638686.64,1414718.73,112747.42
2431.6868,500648.04,161274.37,3197895.90,759613.41,97679.49,259236.83,20021.30
2432.6621,86862.71,27018.99,928931.21,159224.30,16634.01,45135.09,2280.15
2433.6370,16106.64,5867.56,484200.08,40523.16,3336.96,11023.29,1250.04
2434.6118,4420.50,766.68,434395.65,20747.99,1000.03,2020.11,40.00
2435.5872,1220.04,300.00,407958.05,16964.23,493.34,560.01,10.00
2436.5620,310.00,133.33,409456.13,15176.06,463.34,160.00,40.00
2437.5369,190.00,166.67,401898.84,15569.71,430.00,520.01,0.00
2438.5122,170.00,166.67,420763.55,15573.04,423.34,70.00,20.00
2439.4871,190.00,0.00,409762.61,15609.74,506.67,60.00,0.00
2440.4619,220.00,0.00,391895.09,15196.07,218575.25,567507.76,117598.78
2441.4368,1072687.02,439471.56,8384472.06,4810910.23,2018096.59,4683414.62,475882.88
2442.4121,2837832.15,1104014.09,18181517.07,6990200.56,1973098.05,5332579.30,552673.04
2443.3870,3064076.83,1223718.26,20511502.54,7457648.87,2044365.75,5544935.54,560946.91
2444.3618,3212444.64,1222334.14,20252144.20,7395910.54,1925964.72,5970842.41,587589.37
2445.3372,3305554.01,1226983.49,20843406.72,7789308.86,2038630.96,6033689.29,591971.59
2446.3120,3432026.20,1267349.38,21552731.73,7906383.85,2007812.21,6166906.78,621155.23
2447.2869,3489160.26,1293431.80,23120146.35,7862298.02,2053898.25,6224081.78,626622.65
2448.2617,3502103.70,1319295.99,22590277.59,7962521.35,2045467.42,6133126.16,612460.42
2449.2371,3453486.20,1310931.28,22212956.75,7843161.36,2005030.55,6096663.66,607762.73
2450.2119,3498382.45,1360536.62,22514717.17,7999028.02,2031950.54,6203290.53,600687.69
2451.1868,3415339.01,1355758.62,22227306.75,8015175.51,2099976.17,6370893.03,615430.62
2452.1621,3474187.45,1359962.27,23058667.18,7921405.52,2005618.88,6174093.66,605310.97
2453.1370,3376463.07,1343241.31,22344710.92,7931721.35,2034906.79,6153088.03,621382.92
2454.1118,3373978.70,1417825.94,21658077.57,8029568.01,2056694.50,6229503.66,608911.16
2455.0872,3464289.64,1337965.52,23357792.19,8052879.68,2070164.92,6161586.16,622708.31
2456.0620,3484394.64,1363502.11,22112685.91,8034190.51,2034665.75,6211449.91,614395.69
2457.0369,3501865.57,1398407.45,21742017.15,7900687.19,2039666.17,6160358.66,623039.60
2458.0117,3517321.20,1326733.10,21970208.82,7910107.19,2061550.54,6135834.28,637562.49
2458.9871,3379598.07,1319155.50,21929898.41,7937684.68,2075567.63,6217244.28,597647.41
2459.9619,3491826.51,1380129.46,22965923.43,7940398.85,2011927.42,6119784.91,613246.87
2460.9368,3571379.95,1402360.06,22158079.66,7944863.02,1986249.09,6095602.41,596696.16
2461.9121,3453021.82,1360787.66,22677910.92,7975573.02,2006623.46,6235059.91,608880.15
2462.8870,3640779.01,1439894.95,21842527.57,7962714.68,1981510.75,6179980.53,594245.89
2463.8618,3471123.70,1313884.01,21832294.24,7904096.35,1985578.67,6229491.78,622563.31
2464.8372,3766483.69,1405546.91,23268654.69,7985213.85,2017738.25,6117758.03,609293.98
2465.8120,3398216.20,1390047.04,21314631.73,7919253.02,1986929.50,6371683.66,611187.57
2466.7869,3430793.07,1428066.96,23040335.93,7972410.52,2018462.00,6358277.41,620213.04
2467.7617,3609545.57,1380971.78,23179950.52,8199861.34,2026784.09,6440286.15,627824.05
2468.7371,3669361.51,1470890.27,23443063.02,8291190.50,2021108.04,6557324.28,628404.05
2469.7119,3585790.57,1477514.88,24924642.22,8377557.17,2051178.67,6568703.65,631314.76
2470.6868,3597935.26,1403100.42,23714052.61,8417646.33,2057286.17,6628708.65,647129.99
2471.6621,3579245.88,1377878.68,23499215.11,8374364.67,2056047.63,6675583.03,636028.97
2472.6370,3538774.01,1428841.31,22617625.51,8082787.18,1951124.71,6495110.53,635904.52
2473.6118,3569935.26,1489270.48,23104313.02,7370123.04,1207221.83,2846302.15,226659.82
2474.5867,1118391.16,345701.41,5889933.99,1433835.57,176661.92,393425.42,32599.95
2475.5620,146900.32,42881.16,1364150.68,226397.67,26368.46,58452.36,5010.71
2476.5369,23253.83,9235.55,644224.88,53612.19,5000.66,12864.48,1690.08
2477.5117,5800.86,1566.73,436066.25,27082.62,1756.75,3130.27,480.01
2478.4871,1290.04,700.01,443159.35,16760.72,500.01,620.01,80.00
2479.4619,380.00,233.33,424920.32,16066.79,536.67,370.00,0.00
2480.4368,330.00,200.00,426385.62,16170.21,473.34,110.00,40.00
2481.4121,180.00,133.33,414802.52,16040.10,393.34,240.00,20.00
2482.3870,120.00,200.00,431327.61,16480.47,510.01,30.00,20.00
2483.3618,110.00,133.33,407821.85,15903.32,493.34,40.00,20.00
2484.3367,80.00,266.67,421819.67,47372.31,82473.65,386502.61,26950.48
2485.3120,324920.13,803532.77,13666803.43,509301.59,132800.20,714530.61,41979.64
2486.2869,370989.96,1060776.20,18609737.92,553804.20,138420.49,727689.91,43262.73
2487.2617,402566.01,1106765.91,18063725.40,576168.00,137923.54,714977.49,43202.58
2488.2371,406618.70,1078877.37,18551490.00,560626.70,139303.65,731558.19,45738.93
2489.2119,404679.02,1099393.12,18420002.50,580551.75,140196.91,741316.16,43784.01
2490.1868,413470.27,1157106.80,19442794.18,587634.51,144845.25,735573.11,43513.34
2491.1621,411489.10,1089238.37,18010560.82,579225.50,141345.46,739463.97,43413.10
2492.1370,416105.42,1096853.93,19267127.51,570682.84,143316.93,738392.41,45648.70
2493.1118,400524.72,1097982.58,18408521.24,585764.77,166123.26,757868.04,43403.07
2494.0867,417606.87,1148654.71,18815496.25,588036.75,140969.30,740577.33,45879.29
2495.0620,411152.06,1141372.55,19259367.10,590927.63,143646.10,748986.47,45568.50
2496.0369,416207.53,1155125.94,18819479.59,594242.06,147976.13,750454.29,45418.11
2497.0117,410559.88,1135329.58,19746431.69,589669.46,143021.35,757555.61,44265.19
2497.9871,417423.00,1161599.64,19186456.68,580472.79,143646.10,737861.79,41027.42
2498.9619,394136.67,1168960.05,18597771.25,586060.39,146635.70,757003.58,46059.76
2499.9368,422204.17,1158203.28,18755244.17,582403.78,142856.80,733950.38,42611.15
2500.9121,427149.92,1141655.23,18933998.34,595235.76,141647.70,741451.40,42250.28
2501.8870,412173.24,1123178.67,22432885.92,630123.93,143874.50,734366.40,42691.35
2502.8618,412734.95,1106801.07,18743110.84,587283.99,139417.82,727357.10,42099.93
2503.8367,428407.06,1172499.51,18787198.34,597192.37,145695.10,738163.50,42280.36
2504.8120,413419.17,1091459.27,18618775.42,582678.67,144636.97,750589.52,43142.44
2505.7869,402423.12,1137661.74,18340754.58,571946.54,142416.79,724497.96,44195.02
2506.7617,409303.86,1181918.13,18790769.17,587686.02,145080.36,739027.02,44064.70
2507.7371,380724.56,1095337.65,19236652.51,581939.98,144344.73,722855.54,45057.19
2508.7119,404975.07,1093539.48,18468610.83,589363.62,138262.68,720100.93,44505.80
2509.6868,401698.43,1120989.61,19866175.44,573234.51,141708.16,744781.40,46009.63
2510.6616,407221.01,1130348.20,19639996.27,587627.68,145721.96,724227.65,44325.34
2511.6370,396340.66,1094562.00,18818167.09,586273.52,139481.62,739016.63,43212.61
2512.6118,412142.61,1081907.64,19410346.27,593898.10,142077.60,756201.79,45789.06
2513.5867,407047.49,1198251.72,18542162.91,616459.87,142957.57,768733.58,44876.73
2514.5630,423001.17,1185318.52,18644050.42,599262.68,144458.95,764899.13,45748.96
2515.5378,420528.55,1120318.78,18980292.09,600339.19,132477.94,585651.28,29123.91
2516.5127,235379.70,579479.57,9230460.62,208824.47,24248.94,90209.78,4600.60
2517.4880,39399.70,74075.93,1849830.38,44174.62,3870.40,14235.48,850.02
2518.4629,6431.06,11269.97,712453.60,20340.88,886.69,2290.14,90.00
2519.4377,1250.04,2566.84,494422.50,16847.47,523.34,390.00,60.00
2520.4126,270.00,233.33,453121.40,16727.36,486.67,70.00,0.00
2521.3879,60.00,266.67,423455.09,16457.12,466.67,110.00,0.00
2522.3628,50.00,200.00,429589.27,16497.16,393.34,20.00,0.00
2523.3376,120.00,133.33,426590.11,16577.23,433.34,10.00,0.00
2524.3130,110.00,0.00,413780.77,16430.43,433.34,180.00,0.00
2525.2878,60.00,0.00,410579.79,15553.03,386.67,20.00,0.00
2526.2627,60.00,100.00,411397.01,28040.67,66483.88,294733.28,24857.42
2527.2375,281625.70,737771.11,13093951.33,469372.95,137238.56,694643.04,40496.21
2528.2129,417566.01,1029402.82,18216102.49,575436.28,142799.69,737778.58,44776.47
2529.1877,416125.78,1209881.54,18451967.08,593977.22,143007.95,757815.93,44987.01
2530.1626,414889.95,1185637.27,19051994.18,598636.75,143998.78,765274.05,43312.85
2531.1379,406884.13,1140913.05,18512560.83,589531.96,144751.18,761992.57,44365.44
2532.1128,408987.34,1156470.08,18720087.92,575237.11,144731.04,771495.30,44515.82
2533.0876,420692.02,1101474.24,19812285.86,591151.23,141446.21,734678.50,43623.61
2534.0630,416278.98,1071550.48,19382265.02,596250.13,143105.32,733357.65,41117.63
2535.0378,396544.76,1168676.85,19255215.01,593258.62,150395.18,749808.74,43643.66
2536.0127,431432.57,1102920.34,19514804.60,597154.56,144909.06,749663.04,45027.11
2536.9875,428539.88,1168145.86,18814327.50,591147.74,140519.28,722865.77,44064.70
2537.9629,402882.42,1104014.09,19473252.52,585816.38,145342.38,734147.96,43643.66
2538.9377,394514.21,1145649.63,19005835.84,595761.85,142000.35,758232.57,45859.24
2539.9126,416891.91,1121025.03,19787515.03,615530.44,142719.07,728428.04,44906.81
2540.8879,413470.27,1096818.77,19350544.18,588652.01,145560.72,732213.50,44575.98
2541.8628,398585.62,1057960.44,19593431.69,599513.73,146817.08,735209.05,43292.80
2542.8376,393922.46,1093856.80,19118642.09,587892.27,141802.19,733035.07,45247.67
2543.8132,408966.91,1135682.97,18686798.33,591883.36,146209.06,728209.83,41999.69
2544.7878,409211.95,1139075.42,19032033.76,594255.76,144546.28,728719.21,42651.24
2545.7627,396575.35,1067042.93,19051281.68,591422.79,146763.35,733409.60,42520.93
2546.7375,399851.09,1178837.01,18883831.67,594100.97,144344.73,728656.86,46069.78
2547.7131,404913.78,1056975.09,19608967.10,591319.61,143041.53,735801.94,42631.19
2548.6877,414849.06,1130418.91,18118837.90,584695.97,142191.78,719799.36,42591.10
2549.6626,405291.52,1145366.69,18457550.41,586988.31,138675.71,744760.54,42370.57
2550.6382,408987.34,1052928.08,17923244.15,582201.12,143468.08,725870.38,41358.19
2551.6130,407823.39,1086806.21,18160262.91,575319.46,138219.02,730383.11,42490.86
2552.5879,407986.75,1130065.65,18866833.76,582895.19,142322.75,727939.44,44064.70
2553.5625,405505.89,1153994.17,18146919.16,586232.22,139985.35,740514.91,44245.15
2554.5381,423062.45,1167615.26,19350552.52,591604.92,141634.27,740410.85,42601.13
2555.5129,409477.45,1103096.90,19622958.77,598815.60,143021.35,779918.04,44265.19
2556.4878,421448.04,1149220.34,19108760.84,592168.73,138474.23,759096.86,45478.26
2557.4631,423389.33,1170659.01,18772760.84,592584.77,142282.46,753463.11,44465.70
2558.4380,425944.02,1141337.13,18322550.41,586239.14,142715.72,757722.10,44445.64
2559.4128,429316.67,1120177.50,18900067.09,597728.88,141405.91,745697.18,43663.71
2560.3882,422285.89,1108318.25,18739658.75,596208.99,141909.66,736779.75,48857.24
2561.3630,428570.58,1141549.24,18768646.25,603431.54,138961.13,670670.93,36928.42
2562.3379,280083.77,723579.51,11392788.80,253381.47,30347.78,114896.30,5050.72
2563.3127,40241.41,114540.57,2318399.53,49380.74,4337.17,20150.99,1320.05
2564.2881,6941.23,13571.46,699508.48,20541.09,1166.70,2720.20,120.00
2565.2629,1050.03,2866.88,470840.41,17141.06,623.34,580.01,60.00
2566.2378,700.01,600.01,414325.76,16363.71,496.67,90.00,10.00
2567.2131,140.00,300.00,435384.35,16560.55,380.00,100.00,0.00
2568.1880,160.00,133.33,419537.12,16463.79,543.34,20.00,0.00
2569.1628,100.00,100.00,419230.51,17768.30,416.67,20.00,0.00
2570.1382,120.00,66.67,433781.98,16306.99,373.34,0.00,0.00
2571.1130,90.00,133.33,440226.31,16587.24,440.01,50.00,0.00
2572.0879,270.00,133.33,431736.66,15876.63,436.67,1060.03,630.01
2573.0627,61787.57,95872.06,2645965.68,222488.27,118713.22,535801.52,33932.44
2574.0381,361738.82,970624.37,16947069.13,538750.66,136570.39,712089.05,43573.49
2575.0129,390045.78,1037487.65,17833581.65,558484.98,139397.69,729977.57,44656.18
2575.9878,397371.24,1123319.95,18313592.08,579713.31,136254.76,726598.19,42641.22
2576.9631,404750.50,1130030.23,18809281.67,584328.26,141338.73,719747.41,43122.39
2577.9380,398340.66,1070669.88,18611515.00,582795.50,139679.73,738038.66,43864.20
2578.9128,401290.11,1087405.36,18892690.01,577212.32,145103.87,714644.99,41558.66
2579.8882,409487.65,1094562.00,18101442.07,576357.01,142013.78,725818.35,41568.68
2580.8630,421672.88,1092728.54,19735948.36,587775.45,147106.00,749153.04,44806.56
2581.8379,398697.88,1122295.99,19765396.28,589875.76,140690.58,726826.86,43974.48
2582.8127,409865.46,1052857.77,18412687.91,586441.90,143955.11,741794.60,43974.48
2583.7881,402321.01,1106307.06,19424719.18,562150.65,142346.27,717918.43,45047.16
2584.7629,405781.52,1082013.31,19275708.76,580160.03,140112.95,739370.38,41308.07
2585.7378,396626.40,1102814.61,19576065.02,577318.78,139575.65,720641.32,42500.88
2586.7131,403760.35,1109517.99,18586283.75,594011.59,141939.89,720537.33,41789.19
2587.6880,426720.70,1106765.91,18231127.49,590528.88,145963.82,742814.52,43042.19
2588.6628,383691.79,1092023.40,19279579.60,590085.45,148416.23,719861.79,44395.52
2589.6377,396034.53,1110753.02,19405531.68,575274.87,145496.88,741982.02,43483.27
2590.6130,400289.99,1095055.49,18345487.91,568646.49,142285.83,710520.30,44365.44
2591.5879,405026.09,1124803.02,19072483.76,588359.82,141580.54,711288.97,43032.17
2592.5627,405934.68,1089203.21,17971423.32,577009.61,142588.11,727856.16,43062.24
2593.5381,401177.88,1085889.80,18769890.00,591484.61,144741.10,737341.71,44114.82
2594.5129,399187.73,1150104.32,18230960.82,596037.01,141963.41,731651.79,43413.10
2595.4878,403107.03,1102285.57,18766648.34,590425.76,142413.44,715185.22,44265.19
2596.4631,411427.81,1174340.52,18763212.92,589676.38,143666.26,719757.88,43102.34
2597.4380,413623.47,1071233.42,18895996.26,589085.08,145698.44,729436.79,44315.32
2598.4128,419987.10,1094667.73,18886477.51,579534.77,147260.53,714759.21,41638.84
2599.3877,413705.15,1127169.43,18372831.66,595730.86,144264.11,738215.54,44586.00
2600.3630,412826.91,1118765.26,18451352.50,596150.50,139780.48,728386.47,42109.95
2601.3379,410518.98,1099428.41,18892519.17,586098.21,136526.71,728095.38,43383.02
2602.3127,401341.20,1059509.14,18662983.75,581798.99,143333.73,742304.68,41628.82
2603.2881,435695.62,1127769.95,18712496.25,614002.22,146592.01,751672.33,45367.98
2604.2629,428897.61,1128864.74,19115042.09,588672.63,143229.60,744916.55,45297.79
2605.2388,422336.99,1197791.04,18968702.51,607608.26,143609.13,768994.05,45087.26
2606.2136,409375.35,1196727.76,19459054.60,611155.97,143736.78,752963.27,47303.03
2607.1890,417923.55,1099393.12,19316719.18,603830.60,143545.35,762211.39,44736.38
2608.1638,417862.26,1218040.26,19428212.93,593375.55,141342.09,751370.30,45267.72
2609.1387,425279.84,1159406.15,18458054.58,580606.70,125711.78,543985.62,27531.36
2610.1140,219122.20,537484.45,8619149.67,191654.99,21896.06,79982.83,4360.54
2611.0889,30403.64,68220.97,1616609.67,39821.68,3870.40,13474.91,460.01
2612.0637,4490.52,11870.33,579755.81,19216.38,890.02,3200.28,80.00
2613.0391,820.02,1433.39,322996.00,13551.50,570.01,530.01,30.00
2614.0139,140.00,466.67,309983.99,13805.01,500.01,130.00,0.00
2614.9888,80.00,300.00,370747.66,14632.30,446.67,70.00,0.00
2615.9636,60.00,133.33,408400.73,15656.45,373.34,0.00,0.00
2616.9390,50.00,133.33,422944.08,15930.01,410.00,50.00,0.00
2617.9138,240.00,100.00,429180.22,16333.68,386.67,50.00,0.00
2618.8887,130.00,66.67,421070.19,16613.93,466.67,20.00,0.00
2619.8640,100.00,0.00,451756.39,15916.66,373.34,132674.88,11183.53
2620.8389,2910797.46,70228.18,23818573.45,18117849.28,141315.23,60.00,34483.51
2621.8137,22397.61,66.67,518939.59,1520462.44,8041.72,30.00,270.00
2622.7891,340329.21,119872.97,3011700.33,510363.05,653439.97,9677258.61,184030.31
2623.7639,8922234.24,10860181.49,175551037.26,607828.41,719834.24,14902994.78,52738.33
2624.7388,4237008.37,13886765.94,217325654.86,339075.14,687159.66,16171512.26,45408.09
2625.7136,3650592.13,13750144.06,220772988.27,305563.87,682110.81,16135597.26,47483.51
2626.6890,3823208.69,14951261.79,236114538.61,251871.63,644254.66,16913983.50,41288.03
2627.6638,3471228.39,14975195.13,236107555.28,240364.00,642213.36,16979879.75,24737.25
2628.6387,3067054.33,15446434.72,249121122.23,343849.86,768114.29,16374809.76,23345.31
2629.6140,3242517.76,15274397.22,244218555.46,261301.01,576173.21,16367359.76,38982.81
2630.5889,3279608.70,15381363.89,246863055.52,241687.28,544034.35,16802502.25,21342.84
2631.5637,3407282.14,15187869.09,253556722.33,255209.05,513535.19,17101744.75,30195.69
2632.5386,3233551.83,14929397.21,244340055.46,224798.56,506570.19,16993237.25,34263.08
2633.5139,3331507.14,15712364.93,249541255.58,257878.04,563336.64,17644957.24,37920.52
2634.4888,3276001.51,15804696.19,255184472.37,216941.33,511415.29,17491978.49,25588.46
2635.4636,3208264.95,15356401.38,260484289.16,249693.17,492227.01,17528955.99,28653.14
2636.4390,4196372.12,15966174.32,252859155.65,263071.86,496199.36,17426869.74,34393.33
2637.4138,4295018.06,15329839.93,253711322.34,257989.49,472743.68,17624003.49,57111.85
2638.3887,3554205.26,16332647.24,258741322.45,229517.83,433983.24,17592320.99,23115.06
2639.3640,3143531.52,16628598.29,256138689.06,212295.99,401957.04,17089558.50,22534.31
2640.3389,3080164.33,15570688.89,246567605.51,217157.14,401500.71,17226385.99,22414.16
2641.3137,3380624.32,15580482.64,251442222.29,243452.96,375546.44,17042884.75,25428.22
2642.2886,3280417.76,15483764.93,246537688.84,229895.67,379426.50,16435668.51,24857.42
2643.2639,3596864.32,14764924.29,252557288.98,244070.82,405651.75,16325942.26,35746.00
2644.2388,3497082.76,14715484.70,240038055.37,237721.06,394307.74,16930441.00,33000.69
2645.2136,2921294.02,15523776.39,250428088.93,213344.30,364356.42,17306218.49,17758.89
2646.1890,3003720.58,15598364.93,253991855.68,207746.12,358342.59,17364179.74,22594.39
2647.1638,2990768.08,15526099.31,249350555.57,204005.93,340937.02,17211682.24,16467.64
2648.1387,2800799.96,15767625.35,245762972.16,198370.04,358053.84,17390535.99,22684.50
2649.1140,2796921.21,15257050.34,257182672.42,196062.97,361559.88,17591410.99,21653.22
2650.0889,2986432.14,16463219.12,256603239.07,205498.53,357873.79,17387867.24,20271.58
2651.0637,3130012.45,15796113.89,253852022.34,212565.64,358753.66,17077519.75,22774.62
2652.0386,3140528.70,15585515.97,252944905.65,214170.17,374274.91,17856898.48,19771.02
2653.0139,2946671.52,15552095.14,248950805.56,207527.06,406240.87,19113937.22,20271.58
2653.9888,3083598.08,16169526.40,260763089.16,208130.32,397755.84,18378350.98,21513.04
2654.9636,3256361.83,17402086.85,277896939.54,230307.26,432987.40,17514398.49,25628.51
2655.9390,3460215.89,16508318.08,259959289.14,305106.60,490485.76,17562757.24,40917.17
2656.9138,4148974.94,15784111.81,249102788.90,403356.03,418917.56,8298551.13,45678.78
