D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230328_#2.b\PCBN_PCBO_PCBP.d
Intensity Vs Time,CPS
Acquired      : 2023-03-28 16:42:53 using Batch PC_LGH_20230328_#2.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
330.5390,562010.50,938869.23,14955817.00,66419.20,85068.48,962305.30,19971.24
331.5139,521397.18,758280.68,12089973.19,59075.02,77753.62,906600.06,9822.72
332.4887,461252.45,844189.02,12657625.28,58295.94,76454.98,922351.86,23535.61
333.4636,691414.13,720673.32,11909652.35,100253.77,88547.80,870032.64,24617.08
334.4389,606522.53,680583.09,11868962.77,58366.16,92242.16,908458.19,41849.34
335.4138,641576.28,721642.01,11274049.21,63482.53,94268.82,937833.19,32790.30
336.3886,698302.72,706528.66,11594736.72,56734.57,74487.11,918255.06,14395.85
337.3640,653832.80,673886.34,11867629.43,69510.24,73349.32,903083.89,34212.99
338.3388,700509.83,774544.09,11437930.46,57239.41,65256.26,859213.27,23085.02
339.3137,614104.01,697922.35,13433509.68,62392.26,82841.92,921364.52,22654.47
340.2885,714420.22,772705.49,11099944.00,64683.23,88387.05,877619.21,29254.12
341.2639,825127.25,682274.89,10712505.45,72662.00,84331.85,946088.74,57282.40
342.2387,591430.23,669503.66,10880048.16,67048.09,87834.48,882766.08,32730.19
343.2136,619706.94,645364.66,11435806.51,63843.74,97119.94,851592.17,11253.57
344.1889,785721.39,670780.42,12159705.48,80386.34,120628.68,830514.05,21302.79
345.1638,777054.75,671746.56,10964674.20,76259.38,118418.03,821211.63,23866.06
346.1386,864715.61,634753.01,11144619.00,74944.16,107945.34,809448.97,34052.67
347.1140,685159.44,663535.11,10837914.83,72063.06,90386.52,826144.52,14706.10
348.0888,740692.25,658361.60,10567200.24,79455.77,99552.60,785539.05,21923.55
349.0637,749820.69,621634.26,11176515.87,77819.01,118880.95,756368.27,20802.20
350.0385,886479.44,635269.74,10230445.02,90896.89,110882.35,829876.32,30205.71
351.0139,800524.52,667502.49,10474004.40,66553.01,96989.27,855800.22,18970.14
351.9887,765085.85,634718.57,10786634.62,74197.91,97374.59,909256.00,29774.98
352.9636,634170.22,691288.82,11225780.46,70309.84,97696.24,855297.57,22744.58
353.9389,725238.27,705284.20,11322786.71,73177.30,84599.72,808717.80,35585.68
354.9138,690347.57,693845.26,11475077.34,75238.65,82637.69,873018.74,35866.25
355.8886,849468.03,648225.34,11350420.05,73063.53,91498.53,906253.66,24276.61
356.8640,648788.70,634546.43,10311247.11,62576.20,86481.59,902727.17,22263.97
357.8388,565046.16,590507.89,9178471.04,42580.99,29563.20,201473.04,1880.10
358.8137,86209.81,86259.96,1899901.87,17174.42,4327.16,30475.12,290.00
359.7885,11723.52,13804.96,604381.39,15272.80,1016.69,4060.45,30.00
360.7639,1440.05,1666.74,415585.85,14368.76,496.67,520.01,0.00
361.7387,460.01,333.34,363782.89,13805.01,426.67,150.00,10.00
362.7136,90.00,100.00,371053.52,14295.38,426.67,100.00,0.00
363.6890,160.00,133.33,365141.71,14962.55,370.00,30.00,0.00
364.6638,40.00,133.33,364428.33,14435.48,413.34,60.00,0.00
365.6386,90.00,100.00,378122.89,14398.78,413.34,70.00,0.00
366.6140,90.00,233.33,375675.46,14658.99,456.67,10.00,0.00
367.5889,100.00,100.00,346500.76,17321.22,163984.65,899085.77,191468.45
368.5637,3567063.38,1036784.40,18269146.24,301276.24,347461.39,1814675.75,67237.27
369.5386,2277240.43,1354758.75,23464629.69,138684.23,239355.75,1914692.47,43984.50
370.5139,1217930.06,1380401.72,23271813.02,97395.63,169022.26,1795436.07,28302.58
371.4888,1034130.61,1474025.94,21706748.40,75767.42,119270.06,1526122.32,16317.51
372.4636,621399.44,1166548.59,18697187.92,63592.89,82299.55,1167660.30,27871.89
373.4390,427476.99,857144.29,14386545.11,47632.96,61349.82,883919.28,7881.75
374.4138,373435.89,743000.47,11733125.26,45507.76,52546.58,812707.49,6411.16
375.3887,253808.30,607595.46,10391455.44,42881.66,54024.09,812404.52,6941.36
376.3635,392300.31,658223.65,12415287.78,40974.13,52356.05,798570.30,4840.66
377.3389,291549.72,647294.68,10700428.36,41281.46,76053.36,785257.49,41518.56
378.3137,393310.35,626556.98,10757240.87,43603.30,140861.83,789471.39,8612.09
379.2886,413357.96,581196.95,10132075.23,74097.52,74554.04,877975.61,11533.75
380.2639,528411.95,624422.47,10181017.94,53020.53,77355.32,839842.02,11273.58
381.2388,477762.26,626729.18,10824286.70,60265.41,82858.66,841306.47,36427.39
382.2136,450106.91,870979.84,12789546.12,51529.77,82674.51,851497.96,11833.95
383.1890,367117.85,710642.98,12631380.49,49066.60,83555.06,824148.27,20752.14
384.1638,436656.79,715484.52,11262449.21,44822.80,83156.64,887085.85,12734.57
385.1387,417668.16,646708.74,11229659.63,53411.63,84803.96,833086.08,11383.65
386.1135,528103.78,647984.13,11234470.04,52064.57,99452.07,841055.46,60111.75
387.0889,588349.29,676544.16,11437170.05,55504.27,111623.35,861590.22,12984.75
388.0638,679972.96,690805.16,11884274.22,63047.75,107838.06,877409.60,15276.58
389.0386,593481.05,635407.50,11039273.16,53832.81,95253.77,887882.88,13725.31
390.0139,721679.99,722714.60,12818263.83,68904.70,87811.03,959347.17,21853.46
390.9888,631103.19,687420.26,11401047.13,63204.94,86478.23,913266.71,16397.58
391.9637,590337.96,755854.51,12307582.57,56226.40,81613.24,895780.77,21212.68
392.9390,591852.73,721330.75,11807616.93,62880.53,74761.53,834738.19,19530.75
393.9138,526491.12,601198.84,11194284.63,54391.06,76441.58,814138.58,16017.23
394.8887,550849.21,623837.25,10767221.07,66282.06,90570.74,862155.85,11954.03
395.8636,601861.75,687627.49,10898286.70,55434.07,73396.17,925514.44,11173.52
396.8389,488144.25,691288.82,11425616.92,44635.70,53191.73,824670.77,15406.69
397.8138,369583.63,735693.70,11186800.25,42119.96,53278.64,684536.08,4510.57
398.7896,227861.36,342290.18,5541510.54,22773.64,10469.58,103388.59,700.01
399.7650,22853.36,35633.03,1074988.44,15943.35,2000.11,19220.00,130.00
400.7398,4780.58,5234.05,458513.84,14695.68,723.35,2310.14,0.00
401.7147,620.01,1200.04,377476.96,14668.99,426.67,560.01,0.00
402.6895,170.00,666.68,388187.51,14712.36,383.34,60.00,0.00
403.6649,40.00,166.67,371563.19,14498.86,360.00,100.00,0.00
404.6397,80.00,66.67,384854.73,14692.34,416.67,20.00,0.00
405.6146,60.00,66.67,350471.92,14695.68,316.67,0.00,0.00
406.5900,60.00,66.67,357635.59,14535.56,423.34,60.00,20.00
407.5648,80.00,33.33,343480.48,14822.44,403.34,30.00,0.00
408.5396,90.00,166.67,370747.66,89506.97,422029.28,1403003.73,181393.34
409.5150,5545787.42,1299473.47,21755969.24,438061.81,305370.77,2268253.25,58616.75
410.4899,2512011.99,1770534.81,28743621.48,196430.06,147586.41,2053469.66,40556.34
411.4647,1586899.98,1625671.39,27052386.02,118937.72,121705.57,1722987.47,22163.84
412.4395,941743.03,1343862.53,21797777.57,86663.85,101626.98,1323599.51,23926.13
413.4149,799628.89,965374.50,16244984.74,73304.45,87831.13,1012463.03,24296.64
414.3898,607945.81,750795.07,13995616.98,66452.66,89542.51,918769.91,14445.88
415.3646,623494.68,680375.93,11322300.25,79385.48,88869.31,861820.69,14575.99
416.3400,741221.71,727455.35,11255113.79,71731.80,70240.83,846181.71,14796.17
417.3148,587349.87,644020.85,10970924.20,62843.74,60925.11,861653.11,17438.57
418.2897,479596.40,697645.98,11256429.42,57764.33,70465.00,813929.68,35826.16
419.2645,521951.75,663121.17,10174285.64,57573.75,69544.93,837415.46,7261.49
420.2399,426955.77,650362.58,10914333.58,59034.90,67383.75,802317.72,10893.35
421.2147,433630.42,890861.35,14576133.66,56721.20,89867.38,855768.82,9062.32
422.1896,622555.38,655982.11,10820471.08,59402.71,90329.59,785257.49,12294.26
423.1649,505764.09,622563.69,9955979.39,61469.25,100112.22,784861.08,24897.47
424.1398,678720.61,603812.19,10765311.70,57938.19,119192.90,841703.89,31347.69
425.1146,586783.19,617607.37,10729424.20,77126.20,144069.30,921143.74,15516.79
426.0900,738698.66,683172.67,11481495.05,80697.65,123050.93,826384.91,27801.79
427.0648,1291660.61,622116.16,10292576.27,127677.49,104358.52,842247.96,22654.47
428.0397,742554.91,633823.00,10498663.78,78043.27,111358.47,905833.74,24887.46
429.0145,815484.75,658982.31,10629657.53,76215.88,105209.91,880585.53,19911.17
429.9899,607904.52,768196.70,12152673.19,66693.50,89967.85,905487.49,34062.70
430.9647,596140.19,696989.40,12059186.73,60034.68,91284.17,930737.41,98040.37
431.9396,632424.95,774127.82,12768508.62,58185.61,98781.89,892854.05,10933.37
432.9149,562247.22,656223.52,11407412.75,60459.37,124148.12,907597.33,14936.29
433.8898,606110.07,657395.98,11071515.87,66516.21,113283.24,821452.02,11863.97
434.8646,689808.90,575289.79,10292110.65,63358.79,112931.13,769754.60,16517.69
435.8400,794683.11,601611.47,10545706.49,71594.62,91672.71,855004.52,20171.47
436.8148,658319.76,716487.58,14335102.40,84035.41,84870.93,852188.74,41488.50
437.7897,575185.77,693983.48,11049227.33,61960.85,84231.40,873553.03,26730.14
438.7646,1196511.54,663673.06,10994127.33,64582.89,96841.84,906127.64,53009.13
439.7399,708531.01,697127.62,11500305.47,63964.14,100956.73,896106.00,20591.95
440.7148,589977.22,671677.68,11190371.08,54514.75,67380.39,386900.85,4670.62
441.6896,169219.84,151159.25,2923024.54,20110.64,10079.36,51050.46,560.01
442.6649,16356.84,28053.81,776179.25,15516.33,1870.09,7571.55,170.00
443.6398,1770.08,2166.79,388901.80,14238.67,540.01,1810.09,30.00
444.6147,1260.04,333.34,349996.65,14101.90,506.67,270.00,0.00
445.5900,290.00,0.00,351931.62,14432.14,410.00,60.00,0.00
446.5648,190.00,66.67,350981.10,15279.47,346.67,20.00,0.00
447.5397,60.00,133.33,341207.14,14685.67,390.00,20.00,10.00
448.5146,120.00,0.00,337034.38,14208.65,343.34,10.00,0.00
449.4899,60.00,66.67,328521.95,14008.50,370.00,30.00,0.00
450.4648,140.00,0.00,337068.30,14425.47,1863.43,821911.71,7171.45
451.4396,1170071.15,718182.63,14024344.06,2220857.62,104107.15,32421327.02,45698.83
452.4150,4971376.49,2448760.73,36743017.49,3595991.52,117898.12,35230201.98,41508.54
453.3898,4927460.24,2384055.52,37417680.00,3435529.03,111277.98,33988576.99,36237.00
454.3647,4893894.93,2305722.71,38031763.35,2992336.55,96721.23,30594297.04,33431.49
455.3395,4786258.68,2378264.90,34274946.60,2843169.89,75945.82,32423057.02,36697.94
456.3149,4711746.80,2414080.78,38480571.69,2954814.26,67263.30,30033367.05,35475.46
457.2897,4711760.55,2345755.00,34640504.94,2922675.30,65831.60,29983087.05,31247.52
458.2646,4544328.99,2209230.78,33895902.84,2889999.26,64861.57,30357577.05,33421.48
459.2399,4410000.87,2277075.83,37131271.66,2808746.97,72094.48,32442037.02,34182.92
460.2148,4526402.75,2386123.49,37381859.17,2999586.13,69451.24,31045982.04,32479.73
461.1896,4547675.56,2428100.05,38572784.20,3108748.21,71863.60,30992899.54,33822.24
462.1650,4397399.93,2391680.00,35213067.45,3066003.84,89006.63,31304427.03,31578.10
463.1398,4648798.99,2377758.65,35165604.95,3162053.00,104955.17,34376459.49,39233.37
464.1147,5033154.30,2333348.23,38660005.03,3127122.17,121608.28,35388326.97,37499.62
465.0895,5579761.79,2397440.94,38928034.20,3151975.29,124953.43,35215656.98,42320.45
466.0649,5576389.92,2380128.44,43201409.30,3236059.87,116764.42,37547174.44,37950.58
467.0397,5728068.66,2745056.83,37088975.83,3199624.66,102528.52,36001351.96,36257.04
468.0146,5338091.80,2439694.06,37776588.34,3177134.25,89793.69,35167916.98,32379.54
468.9900,4929514.93,2530016.72,35498542.46,2877362.59,84094.11,31311794.53,34703.94
469.9648,4596268.68,2358293.54,35090563.28,2797514.68,82436.81,31343634.53,33842.27
470.9396,4746568.37,2433350.31,35701888.30,2929226.97,72656.64,31895642.02,34744.02
471.9150,4688595.24,2507313.60,36935292.49,3098681.13,74500.49,33871789.50,37058.69
472.8899,4665258.99,2252977.39,35441129.96,2956436.13,81700.28,35301506.97,33651.91
473.8647,4673808.68,2313883.12,36253659.14,2846106.14,88936.29,33787147.00,34864.25
474.8395,4917557.74,2516980.26,37243092.50,3038571.13,102290.55,35231339.48,36397.33
475.8149,4875171.18,2434665.16,37719859.18,3035811.55,83909.96,31749522.03,35194.90
476.7898,4665865.56,2473357.09,36214163.31,2936750.30,77907.59,31775814.53,32419.62
477.7646,4445124.62,2372163.86,38052163.35,2981438.01,80518.53,31421147.03,32680.09
478.7400,4875465.55,2478475.58,36039800.81,3080598.42,85222.51,33458459.50,36998.57
479.7148,5021058.99,2443991.20,37494092.50,3273446.12,96898.80,33805694.50,35956.43
480.6897,5071861.17,2355366.20,37514267.51,3200473.21,76806.41,31881737.02,35846.21
481.6645,4658755.56,2487274.27,37016817.49,3190809.87,79674.95,35275346.97,38050.80
482.6399,4938895.86,2395432.61,38864200.87,3302171.33,75049.35,30597412.04,31187.41
483.6147,3663491.51,1883003.04,24918383.89,1527739.21,18482.40,5046764.61,5650.90
484.5896,522172.30,186074.26,3366506.59,198213.26,2530.17,846493.19,510.01
485.5649,66171.90,28988.53,948592.34,40883.93,690.01,85396.99,100.00
486.5398,9592.35,10035.96,432963.81,18876.04,413.34,23835.37,10.00
487.5146,2490.16,1066.70,385092.75,15526.34,450.01,1960.10,0.00
488.4900,480.01,300.00,369864.17,15096.00,456.67,620.01,0.00
489.4648,200.00,33.33,367315.89,14842.46,406.67,1000.03,0.00
490.4407,60.00,200.00,359537.31,14352.08,376.67,2230.13,0.00
491.4156,100.00,0.00,362695.94,15102.67,393.34,450.01,0.00
492.3909,70.00,100.00,365345.52,15015.93,323.34,20.00,0.00
493.3658,70.00,133.33,371529.24,16146.86,41793.02,12855833.56,36858.28
494.3406,2995202.77,1548912.66,20656427.55,3252970.50,99656.48,33690457.00,45067.21
495.3160,4478140.56,2328336.25,42058184.27,3497213.61,62226.03,33832992.00,43733.88
496.2908,4875240.24,2431078.44,38523617.53,3127737.58,62369.83,33597449.50,34122.81
497.2657,5231468.05,2464834.95,40064092.56,3057631.75,72054.34,35818484.47,36928.42
498.2405,5147151.17,2376814.12,38327913.36,2956468.42,68233.47,34132171.99,34212.99
499.2159,5224943.98,2371223.49,37400925.84,2907934.47,64503.68,33212502.01,34964.45
500.1907,4860940.87,2571240.42,37844417.51,3065720.29,64510.38,32344277.02,35866.25
501.1656,4839898.05,2451139.12,36641600.82,2970908.63,65349.92,30579777.04,31067.20
502.1409,4642728.06,2431980.26,37652188.34,3027975.30,73807.78,31037787.04,32119.07
503.1158,4652698.37,2448620.37,38532609.19,3092528.42,81382.23,33492624.50,36216.96
504.0906,4851322.12,2479279.74,40500346.74,3206116.54,85644.42,31931477.02,35545.60
505.0660,4758292.12,2558740.16,36573175.82,3059575.92,79182.88,31313492.03,33772.14
506.0408,4781447.12,2328412.81,37731925.84,3041263.21,80371.24,32376307.02,35365.24
507.0157,4816922.43,2585957.35,39335292.55,3102545.71,77110.98,31791989.53,37058.69
507.9905,4529563.06,2501310.47,37211430.00,2971536.34,71080.64,30034662.05,35725.96
508.9659,4575408.68,2449501.10,36674538.32,2811096.76,63296.26,31266139.53,31568.08
509.9407,4539847.12,2446756.83,37720384.18,2817521.35,68009.32,33032817.01,34233.02
510.9156,5071337.11,2421543.54,37370634.17,3044646.34,76578.81,35516946.97,35645.80
511.8909,5286928.67,2756182.87,37174621.66,3190529.66,78161.97,36003446.96,37118.82
512.8658,5470519.29,2545308.13,38421421.69,3237718.20,76702.65,33988371.99,35575.66
513.8406,5233296.17,2355868.28,36789221.66,3053098.42,77997.96,32126479.52,34723.98
514.8160,4773921.18,2362735.47,35695179.96,2880266.76,72833.99,32360034.52,33862.31
515.7908,4734206.49,2382072.97,36988384.16,3027000.09,68113.02,32921599.51,32058.96
516.7657,4756822.43,2488725.06,36884571.66,2817356.35,64343.13,31310277.03,31968.80
517.7405,4541168.68,2343006.30,36499709.15,2663256.35,68852.38,33113109.51,33852.29
518.7159,5145780.24,2452194.33,39087134.21,2895105.09,74537.30,33718119.50,32619.98
519.6907,4909495.24,2422420.11,38905980.04,2921466.76,105142.87,35369221.97,40947.24
520.6656,5413663.04,2575452.40,38211550.85,3225607.79,103202.18,35735236.97,36327.18
521.6409,4862492.43,2441502.40,37350905.00,3159219.67,100323.34,33741844.50,35194.90
522.6158,4979488.36,2511938.60,37570775.84,3028060.09,99706.74,36204521.96,36257.04
523.5906,5171234.61,2494541.20,38560600.86,3054672.80,90600.89,34937234.48,36798.15
524.5660,5295498.05,2417731.30,37416430.00,3144528.83,78677.44,33347102.00,36086.69
525.5408,5198840.24,2385834.17,37367338.34,3083301.54,85168.93,34576769.48,34443.42
526.5157,5157744.30,2539087.82,38545730.03,3202251.75,92392.89,34037144.49,31187.41
527.4905,4347539.31,1795207.59,27149192.27,1544353.06,24145.48,5798173.66,4660.61
528.4659,525510.66,279443.24,3610566.23,195400.34,3240.28,757476.94,580.01
529.4408,89173.08,27486.32,1190784.92,42287.00,753.35,115449.73,10.00
530.4156,11353.30,21512.04,438725.86,19079.57,370.00,23695.19,40.00
531.3910,2190.12,2833.54,377646.98,15683.13,410.00,5810.91,0.00
532.3658,550.01,366.67,374689.82,14312.06,386.67,1020.03,0.00
533.3407,350.00,0.00,362186.43,14512.20,356.67,1160.04,0.00
534.3155,110.00,100.00,362322.31,14435.48,360.00,40.00,0.00
535.2909,80.00,0.00,366772.37,14545.56,363.34,10.00,0.00
536.2657,40.00,66.67,373840.18,15126.02,426.67,0.00,0.00
537.2406,310.00,266.67,366534.51,60375.77,71033.80,13842752.29,38441.64
538.2159,3249292.14,1333051.33,22516521.34,3160350.92,91321.01,37950301.93,45568.50
539.1908,4229621.50,2382498.49,33889579.92,3278189.45,65493.76,31728974.53,35665.84
540.1656,4585878.99,2509543.29,35948913.30,2966628.22,63423.35,32275547.02,34052.67
541.1410,4524288.37,2276241.98,35628142.46,3002189.88,67149.57,33334732.00,34433.41
542.1158,4931513.36,2291341.72,34269559.10,2967237.59,70424.85,35794964.47,37259.11
543.0907,4926397.43,2524238.86,35398754.96,2958201.34,72425.76,35684339.47,38151.01
544.0656,5021119.93,2320367.24,38161313.35,2938992.80,60978.62,32727357.01,37068.72
545.0409,4710856.18,2258146.93,36390463.31,2895345.30,67259.96,28866772.07,35826.16
546.0157,4341149.62,2344040.42,36706146.65,2815567.60,63801.29,31351704.53,33691.98
546.9906,4196716.81,2388250.83,37548600.84,2839205.51,65865.04,29389792.06,34212.99
547.9659,4435138.06,2289725.05,36651313.32,2914385.30,69257.19,30389817.05,32169.16
548.9408,4303027.75,2457929.74,37691209.18,2934845.93,66544.09,30576787.04,32089.02
549.9156,4682716.18,2449475.58,36166771.64,2946997.80,75578.11,30997399.54,32800.32
550.8910,4427612.12,2462541.72,37394713.34,2955496.76,73764.27,30529537.05,32379.54
551.8658,4452799.93,2385442.50,37617659.17,2823366.55,72850.72,30790337.04,32740.20
552.8407,4684022.74,2471604.22,37252775.83,2902396.76,78362.80,31209827.03,33231.12
553.8156,4709081.80,2555642.77,36580613.32,3040749.25,69217.05,34591126.98,38151.01
554.7909,4984281.80,2376669.58,37589167.51,3187212.37,74393.41,36883946.95,35515.54
555.7657,4616768.99,2236856.30,35487317.46,2966480.30,76518.57,31004792.04,34122.81
556.7406,4604445.24,2220326.87,36651509.15,2813528.85,67320.18,30218307.05,31157.36
557.7159,4358410.56,2343125.57,34371586.18,2719088.23,77244.85,31437214.53,31888.66
558.6908,4749328.68,2430316.72,37477675.84,2836069.05,87097.75,32382829.52,33080.84
559.6656,5007590.55,2417314.38,36838450.82,2937098.84,83367.58,33548174.50,33551.72
560.6411,4877350.24,2453062.29,36182267.48,2974850.72,77589.61,33225862.00,37118.82
561.6158,4696561.49,2396517.50,38445955.03,3014424.26,71442.01,34587221.98,36507.55
562.5907,4886296.49,2473050.84,38816109.20,2973590.72,71709.68,32364547.02,34784.09
563.5656,4446808.06,2488508.13,34792446.61,2808695.31,67724.96,31801069.53,36497.53
564.5410,4564014.62,2348384.43,36204834.14,2879557.80,68049.47,32621877.01,38281.29
565.5157,4595178.06,2354621.67,38004513.35,2836633.64,74175.88,30806022.04,33160.99
566.4906,4463901.18,2451717.76,36773413.32,2869281.97,81117.77,31549649.53,33541.70
567.4660,5057313.67,2467932.35,35502825.79,2996176.96,85239.25,32941869.51,36277.08
568.4409,4968347.11,2420194.85,38870534.20,3292157.99,89626.23,32216317.02,33621.85
569.4156,5025918.99,2568389.64,37750300.84,3127552.79,62175.86,17416557.24,15907.13
570.3905,1647851.54,709574.56,11360759.63,636273.46,7668.23,2084436.69,2060.12
571.3659,192009.22,90077.44,2076612.81,92430.92,1410.05,253120.46,260.00
572.3408,29402.11,8168.40,966591.56,27653.44,610.01,31186.31,30.00
573.3156,4950.63,1100.03,636415.70,16427.10,406.67,8852.12,0.00
574.2910,170.00,100.00,553503.40,15172.72,386.67,670.01,0.00
575.2658,410.00,266.67,508346.07,15546.36,330.00,650.01,60.00
576.2407,180.00,0.00,506121.76,16714.01,393.34,240.00,0.00
577.2160,140.00,66.67,482764.56,16216.92,370.00,550.01,0.00
578.1909,190.00,66.67,481773.48,16620.60,433.34,10.00,0.00
579.1657,90.00,66.67,476852.84,16617.26,440.01,800.02,0.00
580.1406,90.00,0.00,526629.34,16380.39,373.34,30.00,60.00
581.1169,140.00,66.67,528787.51,16677.31,460.01,100.00,0.00
582.0918,110.00,66.67,433543.37,15573.04,443.34,150.00,10.00
583.0667,110.00,166.67,380774.52,15289.48,340.00,40.00,0.00
584.0420,160.00,133.33,362933.73,15596.40,356.67,2830.22,0.00
585.0168,80.00,200.00,380944.47,15926.67,346.67,1170.04,0.00
585.9917,160.00,66.67,368097.37,15653.11,420.00,70.00,0.00
586.9666,90.00,66.67,401218.14,15983.39,226.67,470.01,0.00
587.9419,90.00,100.00,398699.78,15502.99,303.34,150.00,0.00
588.9167,160.00,100.00,392847.60,19476.64,108508.56,1723256.38,3040.26
589.8916,349733.16,1318283.36,20523504.63,58239.10,188098.61,3699071.51,4000.45
590.8669,224128.51,1944653.30,28871413.15,46099.18,123574.34,4284297.12,3580.36
591.8418,225342.38,1931616.97,31653025.71,43486.37,110376.06,4088043.06,3140.28
592.8167,254953.06,1997219.97,26953892.27,42180.10,105230.03,3835030.88,5030.71
593.7920,212085.19,1886151.47,30147509.01,43025.32,105491.49,4333499.31,3770.40
594.7668,217423.36,1920035.72,28595569.39,42611.06,96121.49,4348420.25,3720.39
595.7417,232525.84,1738262.93,28958911.06,41221.33,99770.41,4270343.69,3500.35
596.7166,223430.62,1672145.22,34339244.52,43122.20,111566.36,4307929.94,3570.36
597.6919,194119.82,2068817.75,30180115.26,46877.75,86726.03,3900949.32,4030.46
598.6667,184376.09,1656003.03,25841235.99,39918.55,91776.56,3762710.26,4340.53
599.6416,189535.11,1643575.04,29293838.15,40252.59,104133.96,3827441.19,4560.59
600.6169,173769.51,1533276.73,25873285.99,40245.91,113759.42,4081746.19,3980.45
601.5918,180379.00,1705046.65,29471471.49,39133.59,109517.72,4438641.81,3840.42
602.5667,158137.55,1728664.36,27187344.36,40362.82,121631.77,5063809.30,4860.67
603.5420,139496.34,1765688.71,25904286.00,40035.46,116633.62,4306961.19,4170.49
604.5168,142729.55,1771513.32,29122171.48,37022.70,117274.24,4164163.69,4440.56
605.4917,128481.16,1569215.92,30340992.34,34067.17,114537.47,3585199.32,4260.51
